dataset,method,config,upset_simple,upset_naive,upset_ratio,kendall_tau,runtime_sec,timeout_flag,seed,trial_id,source
Basketball_temporal/2005,DIGRAC,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,0.9254481709003448,0.2313620427250862,0.7890884065628052,,9.94582712650299,False,,,result_arrays
Basketball_temporal/2005,OURS_MFAS,trials10train_r100test_r100AllTrue,0.659649133682251,0.1649122834205627,0.5976330637931824,,1.0165223598480224,False,,,result_arrays
Basketball_temporal/2005,OURS_MFAS_INS1,trials10train_r100test_r100AllTrue,0.660925030708313,0.1652312576770782,0.5971729755401611,,1.008445715904236,False,,,result_arrays
Basketball_temporal/2005,OURS_MFAS_INS2,trials10train_r100test_r100AllTrue,0.659649133682251,0.1649122834205627,0.5977344512939453,,1.0119977235794066,False,,,result_arrays
Basketball_temporal/2005,OURS_MFAS_INS3,trials10train_r100test_r100AllTrue,0.659649133682251,0.1649122834205627,0.5976330637931824,,1.0161285638809203,False,,,result_arrays
Basketball_temporal/2005,PageRank,trials10train_r100test_r100AllTrue,0.9059011340141296,0.2264752835035324,0.5806908011436462,,0.0019880533218383,False,,,result_arrays
Basketball_temporal/2005,SVD_NRS,trials10train_r100test_r100AllTrue,0.9212121367454528,0.2303030341863632,0.6815726161003113,,0.0056705713272094,False,,,result_arrays
Basketball_temporal/2005,SVD_RS,trials10train_r100test_r100AllTrue,1.0488038063049316,0.2622009515762329,0.7271313071250916,,0.004466962814331,False,,,result_arrays
Basketball_temporal/2005,SpringRank,trials10train_r100test_r100AllTrue,0.7783094048500061,0.1945773512125015,0.730249285697937,,0.0577080249786376,False,,,result_arrays
Basketball_temporal/2005,btl,trials10train_r100test_r100AllTrue,0.9787559866905212,0.2446889966726303,0.5741239368915558,,0.0340014696121215,False,,,result_arrays
Basketball_temporal/2005,davidScore,trials10train_r100test_r100AllTrue,0.8051036596298218,0.2012759149074554,0.6457993984222412,,0.0030222177505493,False,,,result_arrays
Basketball_temporal/2005,eigenvectorCentrality,trials10train_r100test_r100AllTrue,0.8535885214805603,0.21339713037014,0.7229049324989318,,0.0108023881912231,False,,,result_arrays
Basketball_temporal/2005,ib,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,1.1564912247657777,0.6964912277460098,0.9149157047271728,,8.443991136550903,False,,,result_arrays
Basketball_temporal/2005,ib,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,1.1718086147308349,0.713052631020546,0.920669105052948,,63.418127346038816,False,,,result_arrays
Basketball_temporal/2005,rankCentrality,trials10train_r100test_r100AllTrue,1.8743221759796145,0.4685805439949035,1.2924175143241885,,0.0188705921173095,False,,,result_arrays
Basketball_temporal/2005,serialRank,trials10train_r100test_r100AllTrue,1.9644019603729248,0.4911004900932312,0.891726553440094,,0.009797716140747,False,,,result_arrays
Basketball_temporal/2005,syncRank,trials10train_r100test_r100AllTrue,1.7837320566177368,0.4459330141544342,0.8874788284301758,,0.4051498174667358,False,,,result_arrays
Basketball_temporal/2006,DIGRAC,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,1.0936900997161865,0.2734225249290466,0.7972401267290116,,17.275487732887267,False,,,result_arrays
Basketball_temporal/2006,DIGRAC,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,0.9856689548492432,0.2464219057559967,0.784086799621582,,10.14358594417572,False,,,result_arrays
Basketball_temporal/2006,OURS_MFAS,trials10train_r100test_r100AllTrue,0.6757934093475342,0.1689483523368835,0.6035505533218384,,1.0294702053070068,False,,,result_arrays
Basketball_temporal/2006,OURS_MFAS_INS1,trials10train_r100test_r100AllTrue,0.6770379543304443,0.169259488582611,0.603772759437561,,1.027703595161438,False,,,result_arrays
Basketball_temporal/2006,OURS_MFAS_INS2,trials10train_r100test_r100AllTrue,0.6757934093475342,0.1689483523368835,0.6036093831062317,,1.029956030845642,False,,,result_arrays
Basketball_temporal/2006,OURS_MFAS_INS3,trials10train_r100test_r100AllTrue,0.6757934093475342,0.1689483523368835,0.6035505533218384,,1.0372151851654052,False,,,result_arrays
Basketball_temporal/2006,PageRank,trials10train_r100test_r100AllTrue,0.8948351144790649,0.2237087786197662,0.5819352865219116,,0.0019275426864624,False,,,result_arrays
Basketball_temporal/2006,SVD_NRS,trials10train_r100test_r100AllTrue,0.9110143184661864,0.2277535796165466,0.69147127866745,,0.0057156324386596,False,,,result_arrays
Basketball_temporal/2006,SVD_RS,trials10train_r100test_r100AllTrue,1.0342252254486084,0.2585563063621521,0.7623850703239441,,0.0045671939849853,False,,,result_arrays
Basketball_temporal/2006,SpringRank,trials10train_r100test_r100AllTrue,0.810205340385437,0.2025513350963592,0.7337409257888794,,0.0576316356658935,False,,,result_arrays
Basketball_temporal/2006,btl,trials10train_r100test_r100AllTrue,0.8354698240756988,0.2088674560189247,0.4977645099163055,,0.8416754007339478,False,,,result_arrays
Basketball_temporal/2006,davidScore,trials10train_r100test_r100AllTrue,0.7741132378578186,0.1935283094644546,0.6546952128410339,,0.0030763626098632,False,,,result_arrays
Basketball_temporal/2006,eigenvectorCentrality,trials10train_r100test_r100AllTrue,0.862476646900177,0.2156191617250442,0.655393123626709,,0.010976243019104,False,,,result_arrays
Basketball_temporal/2006,ib,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,1.220746728181839,0.6714499068260192,0.9299641942977904,,7.4310218572616575,False,,,result_arrays
Basketball_temporal/2006,ib,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,1.0900933456420898,0.7669446170330048,0.9074629592895508,,64.76223134994507,False,,,result_arrays
Basketball_temporal/2006,rankCentrality,trials10train_r100test_r100AllTrue,1.9912880659103396,0.4978220164775848,1.3567734956741333,,0.0181101083755493,False,,,result_arrays
Basketball_temporal/2006,serialRank,trials10train_r100test_r100AllTrue,1.998008728027344,0.4995021820068359,0.896149069070816,,0.0111299514770507,False,,,result_arrays
Basketball_temporal/2006,syncRank,trials10train_r100test_r100AllTrue,1.778469204902649,0.4446173012256622,0.8920636177062988,,0.4147743463516235,False,,,result_arrays
Basketball_temporal/2007,DIGRAC,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,1.2978625059127809,0.3244656264781952,0.8051530075073242,,16.819120049476624,False,,,result_arrays
Basketball_temporal/2007,DIGRAC,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,1.0002830743789672,0.2500751015543938,0.7846332204341888,,10.054690289497376,False,,,result_arrays
Basketball_temporal/2007,OURS_MFAS,trials10train_r100test_r100AllTrue,0.6655112504959106,0.1663778126239776,0.6116501092910767,,1.1356131553649902,False,,,result_arrays
Basketball_temporal/2007,OURS_MFAS_INS1,trials10train_r100test_r100AllTrue,0.6655112504959106,0.1663778126239776,0.612097978591919,,1.1284671068191527,False,,,result_arrays
Basketball_temporal/2007,OURS_MFAS_INS2,trials10train_r100test_r100AllTrue,0.6655112504959106,0.1663778126239776,0.6116501092910767,,1.1332994461059571,False,,,result_arrays
Basketball_temporal/2007,OURS_MFAS_INS3,trials10train_r100test_r100AllTrue,0.6655112504959106,0.1663778126239776,0.6116501092910767,,1.1336604118347169,False,,,result_arrays
Basketball_temporal/2007,PageRank,trials10train_r100test_r100AllTrue,0.8931253552436829,0.2232813388109207,0.5734732151031494,,0.0018489360809326,False,,,result_arrays
Basketball_temporal/2007,SVD_NRS,trials10train_r100test_r100AllTrue,0.8908145427703857,0.2227036356925964,0.670907735824585,,0.0057687520980834,False,,,result_arrays
Basketball_temporal/2007,SVD_RS,trials10train_r100test_r100AllTrue,0.9196996092796326,0.2299249023199081,0.671010434627533,,0.0046312093734741,False,,,result_arrays
Basketball_temporal/2007,SpringRank,trials10train_r100test_r100AllTrue,0.7891392111778259,0.1972848027944564,0.7214123010635376,,0.0596447706222534,False,,,result_arrays
Basketball_temporal/2007,btl,trials10train_r100test_r100AllTrue,0.94477179646492,0.23619294911623,0.5673026263713836,,0.034200644493103,False,,,result_arrays
Basketball_temporal/2007,davidScore,trials10train_r100test_r100AllTrue,0.8388214707374573,0.2097053676843643,0.6515547633171082,,0.0031328439712524,False,,,result_arrays
Basketball_temporal/2007,eigenvectorCentrality,trials10train_r100test_r100AllTrue,0.8861929774284363,0.221548244357109,0.6936247050762177,,0.0111754894256591,False,,,result_arrays
Basketball_temporal/2007,ib,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,1.2328365087509154,0.6396822637319565,0.9390471768379212,,8.123275637626648,False,,,result_arrays
Basketball_temporal/2007,ib,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,1.1147602534294128,0.7480011534690857,0.911783983707428,,66.18786113262176,False,,,result_arrays
Basketball_temporal/2007,rankCentrality,trials10train_r100test_r100AllTrue,1.944540739059448,0.486135184764862,1.4117050170898438,,0.0200796365737915,False,,,result_arrays
Basketball_temporal/2007,serialRank,trials10train_r100test_r100AllTrue,2.0623915910720827,0.5155978977680207,0.9018727779388428,,0.0110081911087036,False,,,result_arrays
Basketball_temporal/2007,syncRank,trials10train_r100test_r100AllTrue,1.8682842254638672,0.4670710563659668,0.8971907496452332,,0.4228874683380127,False,,,result_arrays
Basketball_temporal/2008,DIGRAC,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,1.349307825565338,0.3373269563913345,0.8042060643434524,,17.589754605293273,False,,,result_arrays
Basketball_temporal/2008,DIGRAC,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,1.0506471621990203,0.2626617905497551,0.7940193152427674,,10.471385836601256,False,,,result_arrays
Basketball_temporal/2008,OURS_MFAS,trials10train_r100test_r100AllTrue,0.6888013482093811,0.1722003370523452,0.6101373434066772,,1.1636905670166016,False,,,result_arrays
Basketball_temporal/2008,OURS_MFAS_INS1,trials10train_r100test_r100AllTrue,0.6899268627166748,0.1724817156791687,0.6097433567047119,,1.1595135927200315,False,,,result_arrays
Basketball_temporal/2008,OURS_MFAS_INS2,trials10train_r100test_r100AllTrue,0.6888013482093811,0.1722003370523452,0.6097357869148254,,1.161593985557556,False,,,result_arrays
Basketball_temporal/2008,OURS_MFAS_INS3,trials10train_r100test_r100AllTrue,0.6888013482093811,0.1722003370523452,0.6101373434066772,,1.1633963346481324,False,,,result_arrays
Basketball_temporal/2008,PageRank,trials10train_r100test_r100AllTrue,0.9262802600860596,0.2315700650215149,0.5816341042518616,,0.0018029451370239,False,,,result_arrays
Basketball_temporal/2008,SVD_NRS,trials10train_r100test_r100AllTrue,0.90264493227005,0.2256612330675125,0.6743212938308716,,0.0057755231857299,False,,,result_arrays
Basketball_temporal/2008,SVD_RS,trials10train_r100test_r100AllTrue,0.9758018851280212,0.2439504712820053,0.6962783932685852,,0.0047984600067138,False,,,result_arrays
Basketball_temporal/2008,SpringRank,trials10train_r100test_r100AllTrue,0.8159819841384888,0.2039954960346222,0.7354710698127747,,0.0651484966278076,False,,,result_arrays
Basketball_temporal/2008,btl,trials10train_r100test_r100AllTrue,0.897692734003067,0.2244231835007667,0.5465808540582657,,0.4471323490142822,False,,,result_arrays
Basketball_temporal/2008,davidScore,trials10train_r100test_r100AllTrue,0.8002250790596008,0.2000562697649002,0.6485704779624939,,0.0031940698623657,False,,,result_arrays
Basketball_temporal/2008,eigenvectorCentrality,trials10train_r100test_r100AllTrue,0.8992684483528137,0.2248171120882034,0.7332763433456421,,0.0109288692474365,False,,,result_arrays
Basketball_temporal/2008,ib,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,1.176752952337265,0.7004670780897141,0.92831192612648,,7.955005741119384,False,,,result_arrays
Basketball_temporal/2008,ib,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,1.0670624554157258,0.7829487895965577,0.908185534477234,,68.86223001480103,False,,,result_arrays
Basketball_temporal/2008,rankCentrality,trials10train_r100test_r100AllTrue,1.921215534210205,0.4803038835525512,1.3280394077301023,,0.0201070547103881,False,,,result_arrays
Basketball_temporal/2008,serialRank,trials10train_r100test_r100AllTrue,2.0090038776397705,0.5022509694099426,0.8992705643177032,,0.0109783887863159,False,,,result_arrays
Basketball_temporal/2008,syncRank,trials10train_r100test_r100AllTrue,1.7546426057815552,0.4386606514453888,0.8952754735946655,,0.436577582359314,False,,,result_arrays
Basketball_temporal/2009,DIGRAC,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,0.8331983304023742,0.2082995826005935,0.7902265155315399,,17.233449077606203,False,,,result_arrays
Basketball_temporal/2009,DIGRAC,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,0.9118446564674376,0.2279611641168594,0.7738257360458374,,10.79326603412628,False,,,result_arrays
Basketball_temporal/2009,OURS_MFAS,trials10train_r100test_r100AllTrue,0.6457697749137878,0.1614424437284469,0.5898038744926453,,1.2531939506530765,False,,,result_arrays
Basketball_temporal/2009,OURS_MFAS_INS1,trials10train_r100test_r100AllTrue,0.6468793153762817,0.1617198288440704,0.590404748916626,,1.2441309452056886,False,,,result_arrays
Basketball_temporal/2009,OURS_MFAS_INS2,trials10train_r100test_r100AllTrue,0.6457697749137878,0.1614424437284469,0.5898942947387695,,1.2502704381942749,False,,,result_arrays
Basketball_temporal/2009,OURS_MFAS_INS3,trials10train_r100test_r100AllTrue,0.6457697749137878,0.1614424437284469,0.5898038744926453,,1.254702615737915,False,,,result_arrays
Basketball_temporal/2009,PageRank,trials10train_r100test_r100AllTrue,0.8554785251617432,0.2138696312904358,0.5627911686897278,,0.0024473667144775,False,,,result_arrays
Basketball_temporal/2009,SVD_NRS,trials10train_r100test_r100AllTrue,0.882108211517334,0.2205270528793335,0.65724116563797,,0.0058996677398681,False,,,result_arrays
Basketball_temporal/2009,SVD_RS,trials10train_r100test_r100AllTrue,0.9453536868095398,0.2363384217023849,0.6907160878181458,,0.0047619104385375,False,,,result_arrays
Basketball_temporal/2009,SpringRank,trials10train_r100test_r100AllTrue,0.7778086066246033,0.1944521516561508,0.6953170299530029,,0.0596181154251098,False,,,result_arrays
Basketball_temporal/2009,btl,trials10train_r100test_r100AllTrue,0.9432454884052276,0.2358113721013069,0.566396963596344,,0.0356598377227783,False,,,result_arrays
Basketball_temporal/2009,davidScore,trials10train_r100test_r100AllTrue,0.7633841633796692,0.1908460408449173,0.6498886346817017,,0.0033057689666748,False,,,result_arrays
Basketball_temporal/2009,eigenvectorCentrality,trials10train_r100test_r100AllTrue,0.8543689250946045,0.2135922312736511,0.6854642182588577,,0.0114753723144531,False,,,result_arrays
Basketball_temporal/2009,ib,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,1.2275950014591217,0.6703689348697662,0.919898065328598,,8.713563680648804,False,,,result_arrays
Basketball_temporal/2009,ib,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,1.1704743325710296,0.7405048543214798,0.9136454248428344,,70.1028531551361,False,,,result_arrays
Basketball_temporal/2009,rankCentrality,trials10train_r100test_r100AllTrue,1.887378692626953,0.4718446731567383,1.2440690994262695,,0.0217599868774414,False,,,result_arrays
Basketball_temporal/2009,serialRank,trials10train_r100test_r100AllTrue,2.024965286254883,0.5062413215637207,0.8994670331478118,,0.0112608194351196,False,,,result_arrays
Basketball_temporal/2009,syncRank,trials10train_r100test_r100AllTrue,1.7375867366790771,0.4343966841697693,0.8955361843109131,,0.4502496957778931,False,,,result_arrays
Basketball_temporal/2010,DIGRAC,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,0.9738263487815856,0.2434565871953964,0.8041880196332931,,17.9334645986557,False,,,result_arrays
Basketball_temporal/2010,DIGRAC,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,0.991273627281189,0.2478225150704384,0.7837870872020721,,10.79410436153412,False,,,result_arrays
Basketball_temporal/2010,OURS_MFAS,trials10train_r100test_r100AllTrue,0.6507806181907654,0.1626951545476913,0.6041992902755737,,1.1581235885620118,False,,,result_arrays
Basketball_temporal/2010,OURS_MFAS_INS1,trials10train_r100test_r100AllTrue,0.6507806181907654,0.1626951545476913,0.6038768291473389,,1.151954388618469,False,,,result_arrays
Basketball_temporal/2010,OURS_MFAS_INS2,trials10train_r100test_r100AllTrue,0.6507806181907654,0.1626951545476913,0.6041992902755737,,1.1545353889465333,False,,,result_arrays
Basketball_temporal/2010,OURS_MFAS_INS3,trials10train_r100test_r100AllTrue,0.6507806181907654,0.1626951545476913,0.6041992902755737,,1.1781224250793456,False,,,result_arrays
Basketball_temporal/2010,PageRank,trials10train_r100test_r100AllTrue,0.9060531258583068,0.2265132814645767,0.5755726099014282,,0.0021663904190063,False,,,result_arrays
Basketball_temporal/2010,SVD_NRS,trials10train_r100test_r100AllTrue,0.9060531258583068,0.2265132814645767,0.673855185508728,,0.0061078548431396,False,,,result_arrays
Basketball_temporal/2010,SVD_RS,trials10train_r100test_r100AllTrue,0.93453848361969,0.2336346209049224,0.6940462589263916,,0.0047956228256225,False,,,result_arrays
Basketball_temporal/2010,SpringRank,trials10train_r100test_r100AllTrue,0.7877293825149536,0.1969323456287384,0.7391239404678345,,0.0579302787780761,False,,,result_arrays
Basketball_temporal/2010,btl,trials10train_r100test_r100AllTrue,0.849301564693451,0.2123253911733627,0.5225227147340774,,0.6361177206039429,False,,,result_arrays
Basketball_temporal/2010,davidScore,trials10train_r100test_r100AllTrue,0.7745823264122009,0.1936455816030502,0.6572272777557373,,0.0032492876052856,False,,,result_arrays
Basketball_temporal/2010,eigenvectorCentrality,trials10train_r100test_r100AllTrue,0.918104648590088,0.2295261621475219,0.7099938988685608,,0.0103069067001342,False,,,result_arrays
Basketball_temporal/2010,ib,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,1.3002465045452118,0.5654560387134552,0.9398974132537842,,9.114850401878355,False,,,result_arrays
Basketball_temporal/2010,ib,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,1.2161599540710448,0.6148945474624634,0.9513704538345336,,28.6846421957016,False,,,result_arrays
Basketball_temporal/2010,rankCentrality,trials10train_r100test_r100AllTrue,2.031224250793457,0.5078060626983643,1.3462398052215576,,0.0209385633468627,False,,,result_arrays
Basketball_temporal/2010,serialRank,trials10train_r100test_r100AllTrue,1.9742536544799805,0.4935634136199951,0.912890613079071,,0.0105769872665405,False,,,result_arrays
Basketball_temporal/2010,syncRank,trials10train_r100test_r100AllTrue,1.5480690002441406,0.3870172500610351,0.908639430999756,,0.446724796295166,False,,,result_arrays
Basketball_temporal/2011,DIGRAC,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,1.0565593779087066,0.2641398444771766,0.7955939412117005,,18.017490434646607,False,,,result_arrays
Basketball_temporal/2011,DIGRAC,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,0.8848168730735779,0.2212042182683944,0.7777644157409668,,10.56768946647644,False,,,result_arrays
Basketball_temporal/2011,OURS_MFAS,trials10train_r100test_r100AllTrue,0.6759156584739685,0.1689789146184921,0.6055998802185059,,1.148339080810547,False,,,result_arrays
Basketball_temporal/2011,OURS_MFAS_INS1,trials10train_r100test_r100AllTrue,0.677025556564331,0.1692563891410827,0.6047126650810242,,1.142799162864685,False,,,result_arrays
Basketball_temporal/2011,OURS_MFAS_INS2,trials10train_r100test_r100AllTrue,0.6759156584739685,0.1689789146184921,0.6056596636772156,,1.138639259338379,False,,,result_arrays
Basketball_temporal/2011,OURS_MFAS_INS3,trials10train_r100test_r100AllTrue,0.6759156584739685,0.1689789146184921,0.6055998802185059,,1.1428889751434326,False,,,result_arrays
Basketball_temporal/2011,PageRank,trials10train_r100test_r100AllTrue,0.8934516906738281,0.223362922668457,0.5797253251075745,,0.0023311138153076,False,,,result_arrays
Basketball_temporal/2011,SVD_NRS,trials10train_r100test_r100AllTrue,0.8723640441894531,0.2180910110473632,0.6828915476799011,,0.0058090686798095,False,,,result_arrays
Basketball_temporal/2011,SVD_RS,trials10train_r100test_r100AllTrue,0.9511653780937196,0.2377913445234298,0.6977066397666931,,0.0048510551452636,False,,,result_arrays
Basketball_temporal/2011,SpringRank,trials10train_r100test_r100AllTrue,0.8091009855270386,0.2022752463817596,0.7294488549232483,,0.0599498033523559,False,,,result_arrays
Basketball_temporal/2011,btl,trials10train_r100test_r100AllTrue,0.8500554919242859,0.2125138729810714,0.5233689308166504,,0.6983792781829834,False,,,result_arrays
Basketball_temporal/2011,davidScore,trials10train_r100test_r100AllTrue,0.7857935428619385,0.1964483857154846,0.6599955558776855,,0.003213095664978,False,,,result_arrays
Basketball_temporal/2011,eigenvectorCentrality,trials10train_r100test_r100AllTrue,0.8790233135223389,0.2197558283805847,0.8413451313972473,,0.0114445686340332,False,,,result_arrays
Basketball_temporal/2011,ib,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,1.1916759097576142,0.664877912402153,0.9360962092876436,,8.380469369888306,False,,,result_arrays
Basketball_temporal/2011,ib,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,1.1021864557266234,0.7680743616819382,0.9082377231121064,,64.83245520591736,False,,,result_arrays
Basketball_temporal/2011,rankCentrality,trials10train_r100test_r100AllTrue,2.0288567543029785,0.5072141885757446,1.335860013961792,,0.020504093170166,False,,,result_arrays
Basketball_temporal/2011,serialRank,trials10train_r100test_r100AllTrue,1.9633740186691284,0.4908435046672821,0.902919328212738,,0.0111447095870971,False,,,result_arrays
Basketball_temporal/2011,syncRank,trials10train_r100test_r100AllTrue,1.6348501443862915,0.4087125360965729,0.8991902470588684,,0.4451946973800659,False,,,result_arrays
Basketball_temporal/2012,DIGRAC,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,1.0627470350265502,0.2656867587566375,0.8006491458415985,,17.744469714164733,False,,,result_arrays
Basketball_temporal/2012,DIGRAC,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,0.9642719483375548,0.2410679870843887,0.7882544875144959,,10.657285046577451,False,,,result_arrays
Basketball_temporal/2012,OURS_MFAS,trials10train_r100test_r100AllTrue,0.6275805234909058,0.1568951308727264,0.5910798907279968,,1.1406909227371216,False,,,result_arrays
Basketball_temporal/2012,OURS_MFAS_INS1,trials10train_r100test_r100AllTrue,0.6308835744857788,0.1577208936214447,0.5912172198295593,,1.13277108669281,False,,,result_arrays
Basketball_temporal/2012,OURS_MFAS_INS2,trials10train_r100test_r100AllTrue,0.6286815404891968,0.1571703851222992,0.5910070538520813,,1.1391901969909668,False,,,result_arrays
Basketball_temporal/2012,OURS_MFAS_INS3,trials10train_r100test_r100AllTrue,0.6275805234909058,0.1568951308727264,0.5910798907279968,,1.1471171379089355,False,,,result_arrays
Basketball_temporal/2012,PageRank,trials10train_r100test_r100AllTrue,0.8356729745864868,0.2089182436466217,0.5618195533752441,,0.0019545316696166,False,,,result_arrays
Basketball_temporal/2012,SVD_NRS,trials10train_r100test_r100AllTrue,0.8532893061637878,0.2133223265409469,0.6435163617134094,,0.0058834314346313,False,,,result_arrays
Basketball_temporal/2012,SVD_RS,trials10train_r100test_r100AllTrue,0.8951280117034912,0.2237820029258728,0.6572412252426147,,0.0050427436828613,False,,,result_arrays
Basketball_temporal/2012,SpringRank,trials10train_r100test_r100AllTrue,0.7563996911048889,0.1890999227762222,0.7326815128326416,,0.0603796958923339,False,,,result_arrays
Basketball_temporal/2012,btl,trials10train_r100test_r100AllTrue,0.8832369983196259,0.2208092495799064,0.5389154940843582,,0.2861127853393554,False,,,result_arrays
Basketball_temporal/2012,davidScore,trials10train_r100test_r100AllTrue,0.765207827091217,0.1913019567728042,0.6433795690536499,,0.0032665014266967,False,,,result_arrays
Basketball_temporal/2012,eigenvectorCentrality,trials10train_r100test_r100AllTrue,0.8466832041740417,0.2116708010435104,0.6898712515830994,,0.011240005493164,False,,,result_arrays
Basketball_temporal/2012,ib,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,1.19789705991745,0.6762620389461518,0.9355882465839386,,8.089712595939636,False,,,result_arrays
Basketball_temporal/2012,ib,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,1.12001651763916,0.7532287400960922,0.9117785930633544,,65.92164752483367,False,,,result_arrays
Basketball_temporal/2012,rankCentrality,trials10train_r100test_r100AllTrue,1.957610845565796,0.489402711391449,1.4203518629074097,,0.0222072601318359,False,,,result_arrays
Basketball_temporal/2012,serialRank,trials10train_r100test_r100AllTrue,1.974126100540161,0.4935315251350403,0.9056439280509948,,0.0112852096557617,False,,,result_arrays
Basketball_temporal/2012,syncRank,trials10train_r100test_r100AllTrue,1.806771278381348,0.4516928195953369,0.9022201895713806,,0.4462061166763306,False,,,result_arrays
Basketball_temporal/2013,DIGRAC,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,1.2102653896808624,0.3025663474202156,0.8079928350448609,,17.900454545021056,False,,,result_arrays
Basketball_temporal/2013,DIGRAC,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,1.1124103891849515,0.2781067016720772,0.8070580554008484,,10.679080486297607,False,,,result_arrays
Basketball_temporal/2013,OURS_MFAS,trials10train_r100test_r100AllTrue,0.658823549747467,0.1647058874368667,0.6142719984054565,,1.1796931266784667,False,,,result_arrays
