dataset,method,config,which,upset_simple_mean,upset_simple_std,upset_ratio_mean,upset_ratio_std,upset_naive_mean,upset_naive_std,runtime_sec_mean,runtime_sec_std,num_runs,num_nans
Basketball_temporal/finer2004,btl,trials10train_r100test_r100AllTrue,upset_latest,1.4140485167503356,0.05696326197863729,0.013436705712229014,0.0012105549828131611,0.3535121291875839,0.014240815494659323,0.04702260494232178,0.0008307769503832806,10,0
Basketball_temporal/finer2004,davidScore,trials10train_r100test_r100AllTrue,upset_latest,0.803320586681366,0.0,0.523921012878418,0.0,0.2008301466703415,0.0,0.003085017204284668,0.0003760203599589909,10,0
Basketball_temporal/finer2004,eigenvectorCentrality,trials10train_r100test_r100AllTrue,upset_latest,1.169859528541565,0.0,0.010793378762900829,0.0004546593269541183,0.29246488213539124,0.0,0.008129549026489259,0.00045150570649094793,10,0
Basketball_temporal/finer2004,ib,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,upset_latest,1.0636398410797119,0.22699587105851524,0.054476724937558174,0.08775802957995874,0.7444061315059662,0.30099747404368304,30.473425102233886,19.0356850583227,50,0
Basketball_temporal/finer2004,ib,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,upset_latest,1.0963601517677306,0.2552042602311239,0.05717399900779128,0.09291966347266625,0.7404214549064636,0.30014049459105113,97.490278840065,0.9988404549989678,50,0
Basketball_temporal/finer2004,rankCentrality,trials10train_r100test_r100AllTrue,upset_latest,1.9719029664993286,0.0,0.5700393915176392,0.0,0.49297574162483215,0.0,0.0245150089263916,0.0012832702924744032,10,0
Basketball_temporal/finer2004,serialRank,trials10train_r100test_r100AllTrue,upset_latest,1.8684546947479248,0.0,0.012705986946821212,0.000494226501246035,0.4671136736869812,0.0,0.009219074249267578,0.0007006637738868868,10,0
Basketball_temporal/finer2004,syncRank,trials10train_r100test_r100AllTrue,upset_latest,1.6794381141662598,0.0,0.011426498182117939,0.0,0.41985952854156494,0.0,0.4778069019317627,0.0013298851787321526,10,0
Basketball_temporal/finer2005,DIGRAC,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,upset,1.0149565303325654,0.11276766093353113,0.008419408584013582,0.0011772470006342552,0.25373913258314135,0.028191915233382783,18.339074897766114,0.1393403452224511,50,0
Basketball_temporal/finer2005,DIGRAC,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,upset,1.1793291878700256,0.31163439021832157,0.009580337554216384,0.001817809054951156,0.2948322969675064,0.07790859755458039,10.326467061042786,0.17145265574427845,50,0
Basketball_temporal/finer2005,OURS_MFAS,trials10train_r100test_r100AllTrue,upset,1.233540415763855,0.0,0.14794400334358215,0.0,0.30838510394096375,0.0,4.910493803024292,0.035475404127083957,10,0
Basketball_temporal/finer2005,OURS_MFAS_INS1,trials10train_r100test_r100AllTrue,upset,1.233540415763855,0.0,0.14794400334358215,0.0,0.30838510394096375,0.0,4.899323797225952,0.020929451400195222,10,0
Basketball_temporal/finer2005,OURS_MFAS_INS2,trials10train_r100test_r100AllTrue,upset,1.233540415763855,0.0,0.14794400334358215,0.0,0.30838510394096375,0.0,4.902799463272094,0.024144891393483286,10,0
Basketball_temporal/finer2005,OURS_MFAS_INS3,trials10train_r100test_r100AllTrue,upset,1.233540415763855,0.0,0.14794400334358215,0.0,0.30838510394096375,0.0,4.879278516769409,0.026104796541533137,10,0
Basketball_temporal/finer2005,PageRank,trials10train_r100test_r100AllTrue,upset,1.0906832218170166,0.0,0.0075997584499418736,0.0,0.27267080545425415,0.0,0.0021476030349731447,0.0002764929283503837,10,0
Basketball_temporal/finer2005,SVD_NRS,trials10train_r100test_r100AllTrue,upset,0.9490683078765869,0.0,0.46579840779304504,0.0,0.23726707696914673,0.0,0.005594849586486816,0.0006246121245977802,10,0
Basketball_temporal/finer2005,SVD_RS,trials10train_r100test_r100AllTrue,upset,1.079503059387207,0.0,0.4319647252559662,0.0,0.26987576484680176,0.0,0.004371356964111328,0.0006673762579393482,10,0
Basketball_temporal/finer2005,SpringRank,trials10train_r100test_r100AllTrue,upset,0.8422360420227051,0.0,0.00755826523527503,0.0,0.21055901050567627,0.0,0.07841007709503174,0.2215668040332939,10,0
Basketball_temporal/finer2005,btl,trials10train_r100test_r100AllTrue,upset,1.378260862827301,0.05511455027680895,0.01317141717299819,0.001292214121216505,0.34456521570682525,0.013778637569202237,0.04760048389434814,0.0009423795227179008,10,0
Basketball_temporal/finer2005,davidScore,trials10train_r100test_r100AllTrue,upset,0.8844720721244812,0.0,0.5074282288551331,0.0,0.2211180180311203,0.0,0.003145146369934082,0.00041231210544312127,10,0
Basketball_temporal/finer2005,eigenvectorCentrality,trials10train_r100test_r100AllTrue,upset,1.140372633934021,0.0,0.011328470520675182,0.00019276872543336153,0.28509315848350525,0.0,0.00827617645263672,0.00042153875726607277,10,0
Basketball_temporal/finer2005,ib,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,upset,1.1300496876239776,0.2651939553824567,0.06350580491125583,0.10958311209685634,0.7245652171969413,0.2961864723686991,61.17833178043365,18.01303266630765,50,0
Basketball_temporal/finer2005,ib,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,upset,1.1034285712242127,0.2273950862466028,0.05886591874063015,0.09615640176359412,0.743223602771759,0.29305810701887186,99.20671980381012,1.187030697973619,50,0
Basketball_temporal/finer2005,rankCentrality,trials10train_r100test_r100AllTrue,upset,1.9560868859291076,0.13546582460403442,0.5962724685668945,0.0,0.5200931489467621,0.0593478262424469,0.027733039855957032,0.006157255542007137,10,0
Basketball_temporal/finer2005,serialRank,trials10train_r100test_r100AllTrue,upset,1.9254658222198486,0.0,0.012776365876197815,5.4296846749196736e-05,0.48136645555496216,0.0,0.008825349807739257,0.0005764046522289107,10,0
Basketball_temporal/finer2005,syncRank,trials10train_r100test_r100AllTrue,upset,1.8248447179794312,0.0,0.01195042859762907,0.0,0.4562111794948578,0.0,0.4929519176483154,0.0019348564021419011,10,0
Basketball_temporal/finer2005,DIGRAC,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,upset_latest,1.0161055839061737,0.1548460995589725,0.008526037894189358,0.001223871289744494,0.25403105467557907,0.038727467278412815,18.339074897766114,0.1393403452224511,50,0
Basketball_temporal/finer2005,DIGRAC,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,upset_latest,1.180844725370407,0.31264493042296326,0.009556111544370652,0.0017875277539521341,0.29521118134260177,0.07816123260574082,10.326467061042786,0.17145265574427845,50,0
Basketball_temporal/finer2005,OURS_MFAS,trials10train_r100test_r100AllTrue,upset_latest,1.233540415763855,0.0,0.14794400334358215,0.0,0.30838510394096375,0.0,4.910493803024292,0.035475404127083957,10,0
Basketball_temporal/finer2005,OURS_MFAS_INS1,trials10train_r100test_r100AllTrue,upset_latest,1.233540415763855,0.0,0.14794400334358215,0.0,0.30838510394096375,0.0,4.899323797225952,0.020929451400195222,10,0
Basketball_temporal/finer2005,OURS_MFAS_INS2,trials10train_r100test_r100AllTrue,upset_latest,1.233540415763855,0.0,0.14794400334358215,0.0,0.30838510394096375,0.0,4.902799463272094,0.024144891393483286,10,0
Basketball_temporal/finer2005,OURS_MFAS_INS3,trials10train_r100test_r100AllTrue,upset_latest,1.233540415763855,0.0,0.14794400334358215,0.0,0.30838510394096375,0.0,4.879278516769409,0.026104796541533137,10,0
Basketball_temporal/finer2005,PageRank,trials10train_r100test_r100AllTrue,upset_latest,1.0906832218170166,0.0,0.0075997584499418736,0.0,0.27267080545425415,0.0,0.0021476030349731447,0.0002764929283503837,10,0
Basketball_temporal/finer2005,SVD_NRS,trials10train_r100test_r100AllTrue,upset_latest,0.9490683078765869,0.0,0.46579840779304504,0.0,0.23726707696914673,0.0,0.005594849586486816,0.0006246121245977802,10,0
Basketball_temporal/finer2005,SVD_RS,trials10train_r100test_r100AllTrue,upset_latest,1.079503059387207,0.0,0.4319647252559662,0.0,0.26987576484680176,0.0,0.004371356964111328,0.0006673762579393482,10,0
Basketball_temporal/finer2005,SpringRank,trials10train_r100test_r100AllTrue,upset_latest,0.8422360420227051,0.0,0.00755826523527503,0.0,0.21055901050567627,0.0,0.07841007709503174,0.2215668040332939,10,0
Basketball_temporal/finer2005,btl,trials10train_r100test_r100AllTrue,upset_latest,1.378260862827301,0.05511455027680895,0.01317141717299819,0.001292214121216505,0.34456521570682525,0.013778637569202237,0.04760048389434814,0.0009423795227179008,10,0
Basketball_temporal/finer2005,davidScore,trials10train_r100test_r100AllTrue,upset_latest,0.8844720721244812,0.0,0.5074282288551331,0.0,0.2211180180311203,0.0,0.003145146369934082,0.00041231210544312127,10,0
Basketball_temporal/finer2005,eigenvectorCentrality,trials10train_r100test_r100AllTrue,upset_latest,1.140372633934021,0.0,0.011328470520675182,0.00019276872543336153,0.28509315848350525,0.0,0.00827617645263672,0.00042153875726607277,10,0
Basketball_temporal/finer2005,ib,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,upset_latest,1.0990310549736022,0.22874622076935858,0.05699754320085049,0.09183588774900332,0.7484968948364258,0.29487268762788066,61.17833178043365,18.01303266630765,50,0
Basketball_temporal/finer2005,ib,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,upset_latest,1.1034285712242127,0.2273950862466028,0.05886591874063015,0.09615640176359412,0.743223602771759,0.29305810701887186,99.20671980381012,1.187030697973619,50,0
Basketball_temporal/finer2005,rankCentrality,trials10train_r100test_r100AllTrue,upset_latest,1.9560868859291076,0.13546582460403442,0.5962724685668945,0.0,0.5200931489467621,0.0593478262424469,0.027733039855957032,0.006157255542007137,10,0
Basketball_temporal/finer2005,serialRank,trials10train_r100test_r100AllTrue,upset_latest,1.9254658222198486,0.0,0.012776365876197815,5.4296846749196736e-05,0.48136645555496216,0.0,0.008825349807739257,0.0005764046522289107,10,0
Basketball_temporal/finer2005,syncRank,trials10train_r100test_r100AllTrue,upset_latest,1.8248447179794312,0.0,0.01195042859762907,0.0,0.4562111794948578,0.0,0.4929519176483154,0.0019348564021419011,10,0
Basketball_temporal/finer2006,DIGRAC,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,upset,1.071440625190735,0.10420978425752542,0.008212375342845918,0.001213301874253172,0.2678601562976837,0.026052446064381354,18.528012323379517,0.1578338147331864,50,0
Basketball_temporal/finer2006,DIGRAC,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,upset,1.1780349600315094,0.2775417848578887,0.009437357215210796,0.0017928922091396354,0.29450874000787736,0.06938544621447218,10.549255657196046,0.15289747139256865,50,0
Basketball_temporal/finer2006,OURS_MFAS,trials10train_r100test_r100AllTrue,upset,1.2224231958389282,0.0,0.1386067420244217,0.0,0.30560579895973206,0.0,5.177806067466736,0.013534007996169313,10,0
Basketball_temporal/finer2006,OURS_MFAS_INS1,trials10train_r100test_r100AllTrue,upset,1.2224231958389282,0.0,0.1386067420244217,0.0,0.30560579895973206,0.0,5.195605659484864,0.021981849487024616,10,0
Basketball_temporal/finer2006,OURS_MFAS_INS2,trials10train_r100test_r100AllTrue,upset,1.2224231958389282,0.0,0.1386067420244217,0.0,0.30560579895973206,0.0,5.1985392570495605,0.032564474288445173,10,0
Basketball_temporal/finer2006,OURS_MFAS_INS3,trials10train_r100test_r100AllTrue,upset,1.2224231958389282,0.0,0.1386067420244217,0.0,0.30560579895973206,0.0,5.188968896865845,0.02194922899746147,10,0
Basketball_temporal/finer2006,PageRank,trials10train_r100test_r100AllTrue,upset,1.1139240264892578,0.0,0.007866647094488144,0.0,0.27848100662231445,0.0,0.0017323255538940429,0.00019855854974147613,10,0
Basketball_temporal/finer2006,SVD_NRS,trials10train_r100test_r100AllTrue,upset,0.9391199350357056,0.0,0.47642770409584045,0.0,0.2347799837589264,0.0,0.005855154991149902,0.0007228401206712194,10,0
Basketball_temporal/finer2006,SVD_RS,trials10train_r100test_r100AllTrue,upset,1.0608800649642944,0.0,0.45953163504600525,0.0,0.2652200162410736,0.0,0.0045664310455322266,0.0006060557792958842,10,0
Basketball_temporal/finer2006,SpringRank,trials10train_r100test_r100AllTrue,upset,0.8583484292030334,0.0,0.0068521820940077305,0.0,0.21458710730075836,0.0,0.07243883609771729,0.20382491454542326,10,0
Basketball_temporal/finer2006,btl,trials10train_r100test_r100AllTrue,upset,1.3989150047302246,0.06625279807596167,0.013137071207165719,0.0012615614806141524,0.34972875118255614,0.016563199518990417,0.04764537811279297,0.0007955439511222147,10,0
Basketball_temporal/finer2006,davidScore,trials10train_r100test_r100AllTrue,upset,0.8511151075363159,0.0,0.5113713145256042,0.0,0.21277877688407898,0.0,0.003186964988708496,0.00038021823290574096,10,0
Basketball_temporal/finer2006,eigenvectorCentrality,trials10train_r100test_r100AllTrue,upset,1.2127788066864014,0.0,0.011789296753704548,0.00013725915816033098,0.30319470167160034,0.0,0.008417081832885743,0.00040515911937173373,10,0
Basketball_temporal/finer2006,ib,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,upset,1.1103496170043945,0.23053510351535728,0.05859910726547241,0.09612916832020826,0.7383785426616669,0.29070784473880645,69.6643925666809,13.705824241397455,50,0
Basketball_temporal/finer2006,ib,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,upset,1.1159915685653687,0.23617830281315222,0.05828322619199753,0.09467843808596185,0.7450331538915634,0.29158329423420265,104.30674240589141,2.1125951134465746,50,0
Basketball_temporal/finer2006,rankCentrality,trials10train_r100test_r100AllTrue,upset,1.9162447214126588,0.13191683292388917,0.5722276568412781,0.0,0.5114526808261871,0.0641952931880951,0.02722024917602539,0.001529286461500715,10,0
Basketball_temporal/finer2006,serialRank,trials10train_r100test_r100AllTrue,upset,1.9686558246612549,0.0,0.012895968928933143,0.00017425990922178677,0.4921639561653137,0.0,0.008934497833251953,0.000497652477120314,10,0
Basketball_temporal/finer2006,syncRank,trials10train_r100test_r100AllTrue,upset,1.7649186849594116,0.0,0.011851484887301922,0.0,0.4412296712398529,0.0,0.503799295425415,0.001720143478143844,10,0
Basketball_temporal/finer2006,DIGRAC,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,upset_latest,1.039789034128189,0.08480501707945932,0.008234808929264545,0.0011247456523379045,0.2599517795443535,0.021210000203356384,18.528012323379517,0.1578338147331864,50,0
Basketball_temporal/finer2006,DIGRAC,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,upset_latest,1.180687162876129,0.2747643040917704,0.009415050940588117,0.0017620233030726964,0.29517179071903227,0.0686910760229426,10.549255657196046,0.15289747139256865,50,0
Basketball_temporal/finer2006,OURS_MFAS,trials10train_r100test_r100AllTrue,upset_latest,1.2224231958389282,0.0,0.1386067420244217,0.0,0.30560579895973206,0.0,5.177806067466736,0.013534007996169313,10,0
Basketball_temporal/finer2006,OURS_MFAS_INS1,trials10train_r100test_r100AllTrue,upset_latest,1.2224231958389282,0.0,0.1386067420244217,0.0,0.30560579895973206,0.0,5.195605659484864,0.021981849487024616,10,0
Basketball_temporal/finer2006,OURS_MFAS_INS2,trials10train_r100test_r100AllTrue,upset_latest,1.2224231958389282,0.0,0.1386067420244217,0.0,0.30560579895973206,0.0,5.1985392570495605,0.032564474288445173,10,0
Basketball_temporal/finer2006,OURS_MFAS_INS3,trials10train_r100test_r100AllTrue,upset_latest,1.2224231958389282,0.0,0.1386067420244217,0.0,0.30560579895973206,0.0,5.188968896865845,0.02194922899746147,10,0
Basketball_temporal/finer2006,PageRank,trials10train_r100test_r100AllTrue,upset_latest,1.1139240264892578,0.0,0.007866647094488144,0.0,0.27848100662231445,0.0,0.0017323255538940429,0.00019855854974147613,10,0
Basketball_temporal/finer2006,SVD_NRS,trials10train_r100test_r100AllTrue,upset_latest,0.9391199350357056,0.0,0.47642770409584045,0.0,0.2347799837589264,0.0,0.005855154991149902,0.0007228401206712194,10,0
Basketball_temporal/finer2006,SVD_RS,trials10train_r100test_r100AllTrue,upset_latest,1.0608800649642944,0.0,0.45953163504600525,0.0,0.2652200162410736,0.0,0.0045664310455322266,0.0006060557792958842,10,0
Basketball_temporal/finer2006,SpringRank,trials10train_r100test_r100AllTrue,upset_latest,0.8583484292030334,0.0,0.0068521820940077305,0.0,0.21458710730075836,0.0,0.07243883609771729,0.20382491454542326,10,0
Basketball_temporal/finer2006,btl,trials10train_r100test_r100AllTrue,upset_latest,1.3989150047302246,0.06625279807596167,0.013137071207165719,0.0012615614806141524,0.34972875118255614,0.016563199518990417,0.04764537811279297,0.0007955439511222147,10,0
Basketball_temporal/finer2006,davidScore,trials10train_r100test_r100AllTrue,upset_latest,0.8511151075363159,0.0,0.5113713145256042,0.0,0.21277877688407898,0.0,0.003186964988708496,0.00038021823290574096,10,0
Basketball_temporal/finer2006,eigenvectorCentrality,trials10train_r100test_r100AllTrue,upset_latest,1.2127788066864014,0.0,0.011789296753704548,0.00013725915816033098,0.30319470167160034,0.0,0.008417081832885743,0.00040515911937173373,10,0
Basketball_temporal/finer2006,ib,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,upset_latest,1.1001145339012146,0.2239336034574,0.056819089446216824,0.09290316810473202,0.74434599339962,0.293848382404026,69.6643925666809,13.705824241397455,50,0
Basketball_temporal/finer2006,ib,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,upset_latest,1.1159915685653687,0.23617830281315222,0.05828322619199753,0.09467843808596185,0.7450331538915634,0.29158329423420265,104.30674240589141,2.1125951134465746,50,0
Basketball_temporal/finer2006,rankCentrality,trials10train_r100test_r100AllTrue,upset_latest,1.9162447214126588,0.13191683292388917,0.5722276568412781,0.0,0.5114526808261871,0.0641952931880951,0.02722024917602539,0.001529286461500715,10,0
Basketball_temporal/finer2006,serialRank,trials10train_r100test_r100AllTrue,upset_latest,1.9686558246612549,0.0,0.012895968928933143,0.00017425990922178677,0.4921639561653137,0.0,0.008934497833251953,0.000497652477120314,10,0
Basketball_temporal/finer2006,syncRank,trials10train_r100test_r100AllTrue,upset_latest,1.7649186849594116,0.0,0.011851484887301922,0.0,0.4412296712398529,0.0,0.503799295425415,0.001720143478143844,10,0
Basketball_temporal/finer2007,DIGRAC,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,upset,1.04197531580925,0.09470401692132857,0.008740997426211834,0.0015215152988710618,0.2604938289523125,0.023676004230332143,17.740961718559266,1.619401221864908,50,0
Basketball_temporal/finer2007,DIGRAC,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,upset,1.1623120105266571,0.3052541665830469,0.01032132625579834,0.0029609266329729436,0.2905780026316643,0.07631354164576172,10.478280067443848,0.166899012466019,50,0
Basketball_temporal/finer2007,OURS_MFAS,trials10train_r100test_r100AllTrue,upset,1.2300785779953003,0.0,0.14494918286800385,0.0,0.3075196444988251,0.0,5.944427847862244,0.025970986665126393,10,0
Basketball_temporal/finer2007,OURS_MFAS_INS1,trials10train_r100test_r100AllTrue,upset,1.2300785779953003,0.0,0.14494918286800385,0.0,0.3075196444988251,0.0,5.974915337562561,0.02144408266385799,10,0
Basketball_temporal/finer2007,OURS_MFAS_INS2,trials10train_r100test_r100AllTrue,upset,1.2300785779953003,0.0,0.14494918286800385,0.0,0.3075196444988251,0.0,5.954007411003113,0.026955076588065004,10,0
Basketball_temporal/finer2007,OURS_MFAS_INS3,trials10train_r100test_r100AllTrue,upset,1.2300785779953003,0.0,0.14494918286800385,0.0,0.3075196444988251,0.0,5.965271806716919,0.02226285333073008,10,0
Basketball_temporal/finer2007,PageRank,trials10train_r100test_r100AllTrue,upset,1.0852974653244019,0.0,0.008124022744596004,0.0,0.27132436633110046,0.0,0.001690840721130371,0.00021792174025990347,10,0
Basketball_temporal/finer2007,SVD_NRS,trials10train_r100test_r100AllTrue,upset,0.9315375685691833,0.0,0.475368857383728,0.0,0.23288439214229584,0.0,0.005740904808044433,0.0006631911850637629,10,0
Basketball_temporal/finer2007,SVD_RS,trials10train_r100test_r100AllTrue,upset,0.9472503066062927,0.0,0.4909912943840027,0.0,0.23681257665157318,0.0,0.00462956428527832,0.0005799980680388487,10,0
Basketball_temporal/finer2007,SpringRank,trials10train_r100test_r100AllTrue,upset,0.8563411831855774,0.0,0.007875925861299038,0.0,0.21408529579639435,0.0,0.07455196380615234,0.20918684856094416,10,0
Basketball_temporal/finer2007,btl,trials10train_r100test_r100AllTrue,upset,1.3928170442581176,0.04799341895234333,0.013522780407220126,0.0010443424676099369,0.3482042610645294,0.011998354738085833,0.0482445240020752,0.0008047655661500091,10,0
Basketball_temporal/finer2007,davidScore,trials10train_r100test_r100AllTrue,upset,0.9292929172515869,0.0,0.5288865566253662,0.0,0.23232322931289673,0.0,0.0033836126327514648,0.0005992678038363599,10,0
Basketball_temporal/finer2007,eigenvectorCentrality,trials10train_r100test_r100AllTrue,upset,1.1515151262283325,0.0,0.011510852258652449,0.0009284471161663532,0.28787878155708313,0.0,0.008550333976745605,0.0005328833605834217,10,0
Basketball_temporal/finer2007,ib,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,upset,1.1310718262195587,0.25205099692392213,0.06616048574447632,0.11445398466759513,0.7073344549536705,0.2944902875465278,68.2346564769745,21.559527482232603,50,0
Basketball_temporal/finer2007,ib,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,upset,1.1034567856788635,0.2237663581882001,0.05988672003149986,0.09684570699804373,0.7405106621980667,0.29239048929120803,107.47048768997192,0.7081714487336292,50,0
Basketball_temporal/finer2007,rankCentrality,trials10train_r100test_r100AllTrue,upset,1.9158248901367188,0.0,0.533214271068573,0.0,0.4789562225341797,0.0,0.021478557586669923,0.0013802184125533989,10,0
Basketball_temporal/finer2007,serialRank,trials10train_r100test_r100AllTrue,upset,1.944781196117401,0.12652231085986362,0.014001718442887067,0.00033342157056104446,0.48619529902935027,0.031630577714965906,0.009606361389160156,0.0004884148299514787,10,0
Basketball_temporal/finer2007,syncRank,trials10train_r100test_r100AllTrue,upset,1.8484848737716675,0.0,0.012786716222763062,0.0,0.46212121844291687,0.0,0.5240546941757203,0.0015202933654991804,10,0
Basketball_temporal/finer2007,DIGRAC,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,upset_latest,1.0197586929798126,0.08148924257082801,0.008801786378026009,0.0015084638794524657,0.25494388192892076,0.020367731590507088,17.740961718559266,1.619401221864908,50,0
Basketball_temporal/finer2007,DIGRAC,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,upset_latest,1.164354656934738,0.30366272767705726,0.010274754371494055,0.0028352993487800356,0.2910886642336845,0.07591568191926432,10.478280067443848,0.166899012466019,50,0
Basketball_temporal/finer2007,OURS_MFAS,trials10train_r100test_r100AllTrue,upset_latest,1.2300785779953003,0.0,0.14494918286800385,0.0,0.3075196444988251,0.0,5.944427847862244,0.025970986665126393,10,0
Basketball_temporal/finer2007,OURS_MFAS_INS1,trials10train_r100test_r100AllTrue,upset_latest,1.2300785779953003,0.0,0.14494918286800385,0.0,0.3075196444988251,0.0,5.974915337562561,0.02144408266385799,10,0
Basketball_temporal/finer2007,OURS_MFAS_INS2,trials10train_r100test_r100AllTrue,upset_latest,1.2300785779953003,0.0,0.14494918286800385,0.0,0.3075196444988251,0.0,5.954007411003113,0.026955076588065004,10,0
Basketball_temporal/finer2007,OURS_MFAS_INS3,trials10train_r100test_r100AllTrue,upset_latest,1.2300785779953003,0.0,0.14494918286800385,0.0,0.3075196444988251,0.0,5.965271806716919,0.02226285333073008,10,0
Basketball_temporal/finer2007,PageRank,trials10train_r100test_r100AllTrue,upset_latest,1.0852974653244019,0.0,0.008124022744596004,0.0,0.27132436633110046,0.0,0.001690840721130371,0.00021792174025990347,10,0
Basketball_temporal/finer2007,SVD_NRS,trials10train_r100test_r100AllTrue,upset_latest,0.9315375685691833,0.0,0.475368857383728,0.0,0.23288439214229584,0.0,0.005740904808044433,0.0006631911850637629,10,0
Basketball_temporal/finer2007,SVD_RS,trials10train_r100test_r100AllTrue,upset_latest,0.9472503066062927,0.0,0.4909912943840027,0.0,0.23681257665157318,0.0,0.00462956428527832,0.0005799980680388487,10,0
Basketball_temporal/finer2007,SpringRank,trials10train_r100test_r100AllTrue,upset_latest,0.8563411831855774,0.0,0.007875925861299038,0.0,0.21408529579639435,0.0,0.07455196380615234,0.20918684856094416,10,0
Basketball_temporal/finer2007,btl,trials10train_r100test_r100AllTrue,upset_latest,1.3928170442581176,0.04799341895234333,0.013522780407220126,0.0010443424676099369,0.3482042610645294,0.011998354738085833,0.0482445240020752,0.0008047655661500091,10,0
Basketball_temporal/finer2007,davidScore,trials10train_r100test_r100AllTrue,upset_latest,0.9292929172515869,0.0,0.5288865566253662,0.0,0.23232322931289673,0.0,0.0033836126327514648,0.0005992678038363599,10,0
Basketball_temporal/finer2007,eigenvectorCentrality,trials10train_r100test_r100AllTrue,upset_latest,1.1515151262283325,0.0,0.011510852258652449,0.0009284471161663532,0.28787878155708313,0.0,0.008550333976745605,0.0005328833605834217,10,0
Basketball_temporal/finer2007,ib,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue,upset_latest,1.081324348449707,0.20674711539268303,0.05646129295229912,0.08991406935593098,0.7483108860254287,0.2927734560527302,68.2346564769745,21.559527482232603,50,0
Basketball_temporal/finer2007,ib,K20dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid32lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,upset_latest,1.1034567856788635,0.2237663581882001,0.05988672003149986,0.09684570699804373,0.7405106621980667,0.29239048929120803,107.47048768997192,0.7081714487336292,50,0
Basketball_temporal/finer2007,rankCentrality,trials10train_r100test_r100AllTrue,upset_latest,1.9158248901367188,0.0,0.533214271068573,0.0,0.4789562225341797,0.0,0.021478557586669923,0.0013802184125533989,10,0
