dataset,method,config,which,n,upset_simple_mean,upset_simple_std,upset_ratio_mean,upset_ratio_std,upset_naive_mean,upset_naive_std,source_file
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler3sigma100alpha100train_alphaTruehid4lr10useeigenvectorCentralitypreinnerproduct50trials10train_r100test_r100AllTrue,upset,100,0.8791823637485504,0.4085827032253397,0.7202062904834747,0.17569447740703176,0.3999371036887169,0.2668491877456531,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler3sigma100alpha100train_alphaTruehid4lr10useeigenvectorCentralitypreinnerproduct50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler3sigma100alpha100train_alphaTruehid4lr10useeigenvectorCentralitypreserial_similarity50trials10train_r100test_r100AllTrue,upset,100,0.7630188435316085,0.2730659028923777,0.6720321083068848,0.13515682230067255,0.2718867921829224,0.1494127168237483,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler3sigma100alpha100train_alphaTruehid4lr10useeigenvectorCentralitypreserial_similarity50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler3sigma100alpha100train_alphaTruehid4lr10useserialRankpredist50trials10train_r100test_r100AllTrue,upset,100,0.9224528056383133,0.3244381486626828,0.7446899628639221,0.1440285775014567,0.42716980785131453,0.24615821344654942,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler3sigma100alpha100train_alphaTruehid4lr10useserialRankpredist50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler3sigma100alpha100train_alphaTruehid4lr10useserialRankpreinnerproduct50trials10train_r100test_r100AllTrue,upset,100,1.0094968211650848,0.4334154602525298,0.7306097277998924,0.17829828051411503,0.45421383664011955,0.2558992314632834,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler3sigma100alpha100train_alphaTruehid4lr10useserialRankpreinnerproduct50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler3sigma100alpha100train_alphaTruehid4lr10useserialRankpreserial_similarity50trials10train_r100test_r100AllTrue,upset,100,0.8092452564835548,0.2999545696451905,0.6969372379779816,0.163904576204567,0.34622641444206237,0.2308705113870117,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler3sigma100alpha100train_alphaTruehid4lr10useserialRankpreserial_similarity50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler3sigma100alpha100train_alphaTruehid4lr10usesyncRankpredist50trials10train_r100test_r100AllTrue,upset,100,0.9159748128056526,0.48764692889581257,0.7379699644446372,0.13785225671226958,0.3940880485624075,0.2607587165762226,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler3sigma100alpha100train_alphaTruehid4lr10usesyncRankpredist50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler3sigma100alpha100train_alphaTruehid4lr10usesyncRankpreinnerproduct50trials10train_r100test_r100AllTrue,upset,100,0.9357861334085464,0.5149390217718227,0.7295303899049759,0.16497514043027067,0.398993711322546,0.26921371441762665,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler3sigma100alpha100train_alphaTruehid4lr10usesyncRankpreinnerproduct50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler3sigma100alpha100train_alphaTruehid4lr10usesyncRankpreserial_similarity50trials10train_r100test_r100AllTrue,upset,100,0.8016980889439583,0.4385839307655727,0.6941604074835778,0.15705121773773184,0.3281132084131241,0.2354051225237362,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler3sigma100alpha100train_alphaTruehid4lr10usesyncRankpreserial_similarity50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10usePageRankpredist50trials10train_r100test_r100AllTrue,upset,100,0.8848427474498749,0.3512731315946667,0.7180024403333664,0.13469639767573413,0.3886163507401943,0.2457410525000161,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10usePageRankpredist50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10usePageRankpreinnerproduct50trials10train_r100test_r100AllTrue,upset,100,0.8752201026678086,0.3843016477058744,0.695292092859745,0.16283511661940436,0.3605031435191631,0.23962986732527147,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10usePageRankpreinnerproduct50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10usePageRankpreserial_similarity50trials10train_r100test_r100AllTrue,upset,100,0.8991823583841324,0.34725005957121274,0.7257451331615448,0.12723067365531276,0.36672956109046934,0.21597835048881012,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10usePageRankpreserial_similarity50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10usePageRanktrials10train_r100test_r100AllTrue,upset,100,0.9417609742283821,0.3938870769136246,0.7397278961539269,0.13978283954188833,0.38817609831690786,0.23811004585651255,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10usePageRanktrials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useSVD_NRSpredist50trials10train_r100test_r100AllTrue,upset,100,0.9095597177743912,0.3936079578437847,0.7188488674163819,0.13365271144976604,0.3810691799223423,0.24127197899042105,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useSVD_NRSpredist50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useSVD_NRSpreinnerproduct50trials10train_r100test_r100AllTrue,upset,100,0.8625785928964614,0.3831787648489848,0.712478237748146,0.16329802652598915,0.4088050286471844,0.28403172523364456,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useSVD_NRSpreinnerproduct50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useSVD_NRSpreserial_similarity50trials10train_r100test_r100AllTrue,upset,100,0.902201232612133,0.35958165655012153,0.7490846267342568,0.13844888424155488,0.3748427641391754,0.2319603894923217,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useSVD_NRSpreserial_similarity50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useSVD_NRStrials10train_r100test_r100AllTrue,upset,100,1.0239622303843499,0.45089004200834654,0.7813971415162086,0.12185119892630189,0.4401886784285307,0.24885560293928552,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useSVD_NRStrials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,upset,100,0.9149056315422058,0.3994195314487142,0.7218493664264679,0.15362321836017243,0.38056603536009787,0.24136278761423213,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useSpringRankpredist50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useSpringRankpreinnerproduct50trials10train_r100test_r100AllTrue,upset,100,0.8705660092830658,0.38643606770582883,0.6999926063418388,0.16563970570788075,0.3790566024184227,0.2682901977121216,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useSpringRankpreinnerproduct50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useSpringRankpreserial_similarity50trials10train_r100test_r100AllTrue,upset,100,0.9620754393935204,0.4068112359071328,0.7492217859625816,0.14241548641612847,0.3973584917187691,0.24045297260451268,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useSpringRankpreserial_similarity50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useSpringRanktrials10train_r100test_r100AllTrue,upset,100,1.0213207173347474,0.4467240989632458,0.7818458032608032,0.12054110065739594,0.46962264031171796,0.2622363264645886,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useSpringRanktrials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10usebtlpredist50trials10train_r100test_r100AllTrue,upset,100,0.8547798478603363,0.39959542558312583,0.7219218960404397,0.13692743520614906,0.37553458973765375,0.2566319696363894,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10usebtlpredist50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10usebtlpreinnerproduct50trials10train_r100test_r100AllTrue,upset,100,0.8562263876199723,0.41619827045804336,0.7309630554914475,0.16555229435044808,0.40679244935512543,0.2900235564431804,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10usebtlpreinnerproduct50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10usebtlpreserial_similarity50trials10train_r100test_r100AllTrue,upset,100,0.8559119200706482,0.31171385745962593,0.721105408668518,0.12326315142024401,0.36100628674030305,0.23623029415351277,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10usebtlpreserial_similarity50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10usebtltrials10train_r100test_r100AllTrue,upset,100,0.8601257556676865,0.3643286138196589,0.7258744457364082,0.1261498926752668,0.39163521721959116,0.2616924400025091,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10usebtltrials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useeigenvectorCentralitypredist50trials10train_r100test_r100AllTrue,upset,100,0.8869811052083969,0.36966415122055246,0.7228353956341743,0.13618999500133697,0.39735848903656007,0.26003589843566705,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useeigenvectorCentralitypredist50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useeigenvectorCentralitypreinnerproduct50trials10train_r100test_r100AllTrue,upset,100,0.8487421178817749,0.3804239897330307,0.7045356476306915,0.159389237670771,0.3810062862932682,0.256287844735152,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useeigenvectorCentralitypreinnerproduct50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useeigenvectorCentralitypreserial_similarity50trials10train_r100test_r100AllTrue,upset,100,0.8157861375808716,0.26968050126189325,0.7041305583715439,0.11096615392809493,0.3557861629128456,0.2252700846641632,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useeigenvectorCentralitypreserial_similarity50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useeigenvectorCentralitytrials10train_r100test_r100AllTrue,upset,100,0.971509401500225,0.43926343315324246,0.7460666993260383,0.14628645615816033,0.3960377325862646,0.23995907609071862,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useeigenvectorCentralitytrials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useserialRankpredist50trials10train_r100test_r100AllTrue,upset,100,0.9186163264513015,0.32188456980299246,0.7431825771927834,0.14378894803566553,0.43522012293338774,0.2518096304498978,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useserialRankpredist50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useserialRankpreinnerproduct50trials10train_r100test_r100AllTrue,upset,100,0.9569182121753692,0.42536684879604836,0.7316429552435875,0.17497098474040162,0.446918236464262,0.26319055287874626,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useserialRankpreinnerproduct50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useserialRankpreserial_similarity50trials10train_r100test_r100AllTrue,upset,100,0.7887421080470085,0.31330740401699986,0.681501404941082,0.1486257114818234,0.3147798742353916,0.21596493840652306,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useserialRankpreserial_similarity50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useserialRanktrials10train_r100test_r100AllTrue,upset,100,0.9986792087554932,0.3984784549937341,0.7469816789031029,0.14647380195173573,0.41509434178471566,0.2278952305252962,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10useserialRanktrials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10usesyncRankpredist50trials10train_r100test_r100AllTrue,upset,100,0.9133333048224449,0.4853997870230635,0.7321839535236359,0.13589751361953156,0.4020125772058964,0.2605788369956252,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10usesyncRankpredist50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10usesyncRankpreinnerproduct50trials10train_r100test_r100AllTrue,upset,100,0.9495597213506699,0.5174116867591524,0.7367529898881913,0.17508099602883417,0.42125786036252977,0.2920880630467788,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10usesyncRankpreinnerproduct50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10usesyncRankpreserial_similarity50trials10train_r100test_r100AllTrue,upset,100,0.8708804765343666,0.49997621192565656,0.715221401154995,0.17989226075860595,0.35314465381205085,0.24774346133114633,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10usesyncRankpreserial_similarity50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10usesyncRanktrials10train_r100test_r100AllTrue,upset,100,0.9261005979776382,0.5539087275430982,0.735272755920887,0.16075046707085525,0.3827044031023979,0.26111670570295764,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaFalsehid4lr10usesyncRanktrials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10usePageRankpredist50trials10train_r100test_r100AllTrue,upset,100,0.8802515506744385,0.3491737693710263,0.7180021870136261,0.13469615834735965,0.38798742011189463,0.2455484646326148,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10usePageRankpredist50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10usePageRankpreinnerproduct50trials10train_r100test_r100AllTrue,upset,100,0.8730188465118408,0.37366503272993373,0.7041506841778755,0.16243682192978676,0.37132075235247614,0.2468085385094585,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10usePageRankpreinnerproduct50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10usePageRankpreserial_similarity50trials10train_r100test_r100AllTrue,upset,100,0.8988678938150406,0.3492720340686799,0.7257473510503769,0.12724381727761638,0.36716981172561647,0.2161432728574654,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10usePageRankpreserial_similarity50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10useSVD_NRSpredist50trials10train_r100test_r100AllTrue,upset,100,0.9106917941570282,0.37974921984750587,0.7138831025362015,0.13061214309759506,0.37522012621164325,0.2357579997122469,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10useSVD_NRSpredist50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10useSVD_NRSpreinnerproduct50trials10train_r100test_r100AllTrue,upset,100,0.8767924255132675,0.38862334710019814,0.7202280971407891,0.17548176121618025,0.39962263986468316,0.27861339540835434,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10useSVD_NRSpreinnerproduct50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10useSVD_NRSpreserial_similarity50trials10train_r100test_r100AllTrue,upset,100,0.8992452576756478,0.35891177185935697,0.7508784601092339,0.1376786457347171,0.3796226406097412,0.23621609664323182,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10useSVD_NRSpreserial_similarity50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10useSpringRankpredist50trials10train_r100test_r100AllTrue,upset,100,0.9411949414014816,0.38878543252213166,0.7257497537136078,0.15982897543872995,0.3798742119967937,0.23557803570296018,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10useSpringRankpredist50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10useSpringRankpreinnerproduct50trials10train_r100test_r100AllTrue,upset,100,0.8829559510946274,0.40334318197129715,0.7217519867420197,0.17768731283186784,0.3978616335988045,0.2802641854021863,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10useSpringRankpreinnerproduct50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10useSpringRankpreserial_similarity50trials10train_r100test_r100AllTrue,upset,100,0.9767924186587333,0.4147412989101217,0.7576543834805488,0.15290504761756404,0.3994339632987976,0.23972495329999463,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10useSpringRankpreserial_similarity50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10usebtlpredist50trials10train_r100test_r100AllTrue,upset,100,0.8428930568695069,0.3757259985350071,0.7219218680262566,0.13692743406491575,0.3757232688367367,0.2555698387870022,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10usebtlpredist50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10usebtlpreinnerproduct50trials10train_r100test_r100AllTrue,upset,100,0.8298112934827805,0.3844067241495529,0.7183271735906601,0.1677641255211475,0.3790566012263298,0.2684714809594414,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10usebtlpreinnerproduct50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10usebtlpreserial_similarity50trials10train_r100test_r100AllTrue,upset,100,0.87949682533741,0.3364300320551845,0.7211055386066437,0.12326351937362236,0.36666666448116303,0.2416559708418074,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10usebtlpreserial_similarity50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10useeigenvectorCentralitypredist50trials10train_r100test_r100AllTrue,upset,100,0.8883647543191909,0.37759463930539333,0.722835399210453,0.1361899973858902,0.3959119486808777,0.259048309686037,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10useeigenvectorCentralitypredist50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10useeigenvectorCentralitypreinnerproduct50trials10train_r100test_r100AllTrue,upset,100,0.8488050103187561,0.3716378890290825,0.7177105420827865,0.16267883431519317,0.38314465001225473,0.2608397983021934,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10useeigenvectorCentralitypreinnerproduct50trials10train_r100test_r100AllTrue.npy
Dryad_animal_society,DIGRACib,K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10useeigenvectorCentralitypreserial_similarity50trials10train_r100test_r100AllTrue,upset,100,0.8443395978212357,0.29987190332970903,0.7125214329361915,0.12059386122495278,0.355660375803709,0.2249434586948558,result_arrays/Dryad_animal_society/upset/DIGRACib/K3dropout50ratio_coe100margin_coe0withproximal_baselineFiedler5sigma100alpha100train_alphaTruehid4lr10useeigenvectorCentralitypreserial_similarity50trials10train_r100test_r100AllTrue.npy
