dataset,family,config,config_hash,timestamp,status,n,m,density,total_edge_weight,removed_phaseA_count,removed_phaseA_weight,removed_final_count,removed_final_weight,normalized_removed_weight,restored_edge_count,mincut_attempts,mincut_accepted,mincut_gain,upset_simple,upset_ratio,upset_naive,permutation_distance_vs_p1,runtime_total_sec,runtime_phaseA_sec,runtime_phaseB_sec,runtime_phaseC_sec,runtime_mincut_sec,phase1_iterations,reinserted_per_pass,break_reason,terminal_classification,runtime_algorithm_sec
FacultyHiringNetworks/Business/Business_FM_Full_,Faculty,Z12_A4,712779aad638f619,1787631020.3225238,complete,113,1787,0.14119785082174463,3255.0,308,159.0,133,159.0,0.04884792626728111,175,0,0,0.0,0.04884792626728111,0.42257671846794553,159.0,0.09165613147914033,0.07283759117126465,0.003147125244140625,0.005379915237426758,0.04640340805053711,0.0,68,[175],exhausted,,0.05493044853210449
FacultyHiringNetworks/Business/Business_FM_Full_,Faculty,Z15_A4,712779aad638f619,1787631035.466787,complete,113,1787,0.14119785082174463,3255.0,308,159.0,133,159.0,0.04884792626728111,175,0,0,0.0,0.04884792626728111,0.42257671846794553,159.0,0.09165613147914033,0.07302093505859375,0.003165721893310547,0.005419015884399414,0.04655003547668457,0.0,68,[175],exhausted,,0.05513477325439453
FacultyHiringNetworks/Business/Business_FM_Full_,Faculty,Z18_A4,712779aad638f619,1787631050.6332889,complete,113,1787,0.14119785082174463,3255.0,308,159.0,133,159.0,0.04884792626728111,175,0,0,0.0,0.04884792626728111,0.42257671846794553,159.0,0.09165613147914033,0.07314705848693848,0.0031540393829345703,0.0054018497467041016,0.046610355377197266,0.0,68,[175],exhausted,,0.05516624450683594
FacultyHiringNetworks/ComputerScience/ComputerScience_FM_Full_,Faculty,Z12_A4,712779aad638f619,1787631020.4736915,complete,206,1407,0.033317546767700684,1957.0,176,66.0,62,66.0,0.03372508942258559,114,0,0,0.0,0.03372508942258559,0.5498087119561136,66.0,0.1369168837319441,0.08365321159362793,0.0018849372863769531,0.0051310062408447266,0.06136918067932129,0.0,27,[114],exhausted,,0.06838512420654297
FacultyHiringNetworks/ComputerScience/ComputerScience_FM_Full_,Faculty,Z15_A4,712779aad638f619,1787631035.618767,complete,206,1407,0.033317546767700684,1957.0,176,66.0,62,66.0,0.03372508942258559,114,0,0,0.0,0.03372508942258559,0.5498087119561136,66.0,0.1369168837319441,0.08367133140563965,0.0019009113311767578,0.0051288604736328125,0.061319589614868164,0.0,27,[114],exhausted,,0.06834936141967773
FacultyHiringNetworks/ComputerScience/ComputerScience_FM_Full_,Faculty,Z18_A4,712779aad638f619,1787631050.7861075,complete,206,1407,0.033317546767700684,1957.0,176,66.0,62,66.0,0.03372508942258559,114,0,0,0.0,0.03372508942258559,0.5498087119561136,66.0,0.1369168837319441,0.08366608619689941,0.0019254684448242188,0.005115032196044922,0.06127333641052246,0.0,27,[114],exhausted,,0.0683138370513916
FacultyHiringNetworks/History/History_FM_Full_,Faculty,Z12_A4,712779aad638f619,1787631020.40039,complete,145,1204,0.057662835249042144,1776.0,144,54.0,52,54.0,0.030405405405405407,92,0,0,0.0,0.030405405405405407,0.44487579657341364,54.0,0.11293103448275862,0.06812310218811035,0.0011241436004638672,0.0032732486724853516,0.051268577575683594,0.0,26,[92],exhausted,,0.05566596984863281
FacultyHiringNetworks/History/History_FM_Full_,Faculty,Z15_A4,712779aad638f619,1787631035.5452895,complete,145,1204,0.057662835249042144,1776.0,144,54.0,52,54.0,0.030405405405405407,92,0,0,0.0,0.030405405405405407,0.44487579657341364,54.0,0.11293103448275862,0.06807088851928711,0.0011792182922363281,0.003259420394897461,0.05125570297241211,0.0,26,[92],exhausted,,0.0556943416595459
FacultyHiringNetworks/History/History_FM_Full_,Faculty,Z18_A4,712779aad638f619,1787631050.7122304,complete,145,1204,0.057662835249042144,1776.0,144,54.0,52,54.0,0.030405405405405407,92,0,0,0.0,0.030405405405405407,0.44487579657341364,54.0,0.11293103448275862,0.06816768646240234,0.0011620521545410156,0.0032722949981689453,0.05129671096801758,0.0,26,[92],exhausted,,0.05573105812072754
Football_data_England_Premier_League/England_2009_2010,Football_coarse,Z12_A4,712779aad638f619,1787631020.18711,complete,20,215,0.5657894736842105,559.0,100,76.0,56,76.0,0.13595706618962433,44,0,0,0.0,0.13595706618962433,0.36279419262650386,76.0,0.031578947368421054,0.013024568557739258,0.0008730888366699219,0.0005619525909423828,0.008153915405273438,0.0,45,[44],exhausted,,0.009588956832885742
Football_data_England_Premier_League/England_2009_2010,Football_coarse,Z15_A4,712779aad638f619,1787631035.3280609,complete,20,215,0.5657894736842105,559.0,100,76.0,56,76.0,0.13595706618962433,44,0,0,0.0,0.13595706618962433,0.36279419262650386,76.0,0.031578947368421054,0.012944221496582031,0.0009019374847412109,0.0005385875701904297,0.008138179779052734,0.0,45,[44],exhausted,,0.009578704833984375
Football_data_England_Premier_League/England_2009_2010,Football_coarse,Z18_A4,712779aad638f619,1787631050.4936597,complete,20,215,0.5657894736842105,559.0,100,76.0,56,76.0,0.13595706618962433,44,0,0,0.0,0.13595706618962433,0.36279419262650386,76.0,0.031578947368421054,0.012911558151245117,0.0008873939514160156,0.0005309581756591797,0.00812983512878418,0.0,45,[44],exhausted,,0.009548187255859375
Football_data_England_Premier_League/England_2010_2011,Football_coarse,Z12_A4,712779aad638f619,1787631020.2054384,complete,20,219,0.5763157894736842,485.0,125,114.0,74,114.0,0.23505154639175257,51,0,0,0.0,0.23505154639175257,0.48988376347761126,114.0,0.09473684210526316,0.01294088363647461,0.0011878013610839844,0.0005562305450439453,0.007738828659057617,0.0,65,[51],exhausted,,0.009482860565185547
Football_data_England_Premier_League/England_2010_2011,Football_coarse,Z15_A4,712779aad638f619,1787631035.3466315,complete,20,219,0.5763157894736842,485.0,125,114.0,74,114.0,0.23505154639175257,51,0,0,0.0,0.23505154639175257,0.48988376347761126,114.0,0.09473684210526316,0.013055801391601562,0.0011878013610839844,0.0005652904510498047,0.00777745246887207,0.0,65,[51],exhausted,,0.00953054428100586
Football_data_England_Premier_League/England_2010_2011,Football_coarse,Z18_A4,712779aad638f619,1787631050.5124245,complete,20,219,0.5763157894736842,485.0,125,114.0,74,114.0,0.23505154639175257,51,0,0,0.0,0.23505154639175257,0.48988376347761126,114.0,0.09473684210526316,0.012938499450683594,0.0012049674987792969,0.0005552768707275391,0.007712841033935547,0.0,65,[51],exhausted,,0.009473085403442383
Football_data_England_Premier_League/England_2011_2012,Football_coarse,Z12_A4,712779aad638f619,1787631020.22352,complete,20,226,0.5947368421052631,548.0,110,99.0,70,99.0,0.18065693430656934,40,0,0,0.0,0.18065693430656934,0.4493310731251582,99.0,0.06842105263157895,0.012534379959106445,0.0011582374572753906,0.0004990100860595703,0.007313728332519531,0.0,59,[40],exhausted,,0.008970975875854492
Football_data_England_Premier_League/England_2011_2012,Football_coarse,Z15_A4,712779aad638f619,1787631035.3653586,complete,20,226,0.5947368421052631,548.0,110,99.0,70,99.0,0.18065693430656934,40,0,0,0.0,0.18065693430656934,0.4493310731251582,99.0,0.06842105263157895,0.012604713439941406,0.001201629638671875,0.0004987716674804688,0.007313966751098633,0.0,59,[40],exhausted,,0.009014368057250977
Football_data_England_Premier_League/England_2011_2012,Football_coarse,Z18_A4,712779aad638f619,1787631050.5309024,complete,20,226,0.5947368421052631,548.0,110,99.0,70,99.0,0.18065693430656934,40,0,0,0.0,0.18065693430656934,0.4493310731251582,99.0,0.06842105263157895,0.012520790100097656,0.0011737346649169922,0.0005025863647460938,0.007295370101928711,0.0,59,[40],exhausted,,0.008971691131591797
Football_data_England_Premier_League/finerEngland_2009_2010,Football_finer,Z12_A4,712779aad638f619,1787631020.2410119,complete,20,380,1.0,1129.0,282,373.9999999999999,190,373.9999999999999,0.3312666076173604,92,0,0,0.0,0.32860938883968105,0.15260492030651915,370.9999999999999,0.09473684210526316,0.021062374114990234,0.004617452621459961,0.0008904933929443359,0.0073206424713134766,0.0,252,[92],exhausted,,0.012828588485717773
Football_data_England_Premier_League/finerEngland_2009_2010,Football_finer,Z15_A4,712779aad638f619,1787631035.3833947,complete,20,380,1.0,1129.0,282,373.9999999999999,190,373.9999999999999,0.3312666076173604,92,0,0,0.0,0.32860938883968105,0.15260492030651915,370.9999999999999,0.09473684210526316,0.02124810218811035,0.004783153533935547,0.00089263916015625,0.007319450378417969,0.0,268,[92],exhausted,,0.012995243072509766
Football_data_England_Premier_League/finerEngland_2009_2010,Football_finer,Z18_A4,712779aad638f619,1787631050.5489552,complete,20,380,1.0,1129.0,282,373.9999999999999,190,373.9999999999999,0.3312666076173604,92,0,0,0.0,0.32860938883968105,0.15260492030651915,370.9999999999999,0.09473684210526316,0.02135634422302246,0.004927396774291992,0.0008883476257324219,0.007309436798095703,0.0,275,[92],exhausted,,0.013125181198120117
Football_data_England_Premier_League/finerEngland_2010_2011,Football_finer,Z12_A4,712779aad638f619,1787631020.267043,complete,20,380,1.0,1139.0,299,457.9999999999999,190,457.9999999999999,0.40210711150131684,109,0,0,0.0,0.395083406496927,0.192197512203558,449.9999999999999,0.12631578947368421,0.022829532623291016,0.005013942718505859,0.0009675025939941406,0.008115291595458984,0.0,265,[109],exhausted,,0.014096736907958984
Football_data_England_Premier_League/finerEngland_2010_2011,Football_finer,Z15_A4,712779aad638f619,1787631035.4098923,complete,20,380,1.0,1139.0,298,457.9999999999999,190,457.9999999999999,0.40210711150131684,108,0,0,0.0,0.395083406496927,0.192197512203558,449.9999999999999,0.12631578947368421,0.02307581901550293,0.005306720733642578,0.0009572505950927734,0.008108854293823242,0.0,281,[108],exhausted,,0.014372825622558594
Football_data_England_Premier_League/finerEngland_2010_2011,Football_finer,Z18_A4,712779aad638f619,1787631050.5758257,complete,20,380,1.0,1139.0,297,456.9999999999999,190,456.9999999999999,0.4012291483757681,107,0,0,0.0,0.3942054433713783,0.19153902721598845,448.9999999999999,0.1368421052631579,0.023270130157470703,0.005456209182739258,0.00095367431640625,0.008109807968139648,0.0,287,[107],exhausted,,0.014519691467285156
Football_data_England_Premier_League/finerEngland_2011_2012,Football_finer,Z12_A4,712779aad638f619,1787631020.294829,complete,20,380,1.0,1142.0,293,414.9999999999999,190,414.9999999999999,0.36339754816112074,103,0,0,0.0,0.35726795096322234,0.18626093724366505,407.9999999999999,0.11578947368421053,0.022660017013549805,0.0050923824310302734,0.0009284019470214844,0.007905244827270508,0.0,262,[103],exhausted,,0.013926029205322266
Football_data_England_Premier_League/finerEngland_2011_2012,Football_finer,Z15_A4,712779aad638f619,1787631035.4381988,complete,20,380,1.0,1142.0,292,414.9999999999999,190,414.9999999999999,0.36339754816112074,102,0,0,0.0,0.35726795096322234,0.18626093724366505,407.9999999999999,0.11578947368421053,0.02302718162536621,0.0053348541259765625,0.0009288787841796875,0.007909774780273438,0.0,273,[102],exhausted,,0.014173507690429688
Football_data_England_Premier_League/finerEngland_2011_2012,Football_finer,Z18_A4,712779aad638f619,1787631050.6046004,complete,20,380,1.0,1142.0,292,414.9999999999999,190,414.9999999999999,0.36339754816112074,102,0,0,0.0,0.35726795096322234,0.18626093724366505,407.9999999999999,0.11578947368421053,0.023184537887573242,0.005579233169555664,0.0009214878082275391,0.007903814315795898,0.0,288,[102],exhausted,,0.014404535293579102
Halo2BetaData,Halo,Z12_A4,712779aad638f619,1787631020.5790756,complete,602,5010,0.013847352972067595,23953.0,1952,3302.0,1042,3302.0,0.13785329603807456,910,0,0,0.0,0.4254581928253174,0.5483769904046956,10191.0,0.4371838740526586,0.7399759292602539,0.08337140083312988,0.3257145881652832,0.21414399147033691,0.0,690,[910],exhausted,,0.62322998046875
Halo2BetaData,Halo,Z15_A4,712779aad638f619,1787631035.7250016,complete,602,5010,0.013847352972067595,23953.0,1952,3302.0,1042,3302.0,0.13785329603807456,910,0,0,0.0,0.4254581928253174,0.5483769904046956,10191.0,0.4371838740526586,0.7394745349884033,0.08305621147155762,0.325136661529541,0.2145833969116211,0.0,690,[910],exhausted,,0.6227762699127197
Halo2BetaData,Halo,Z18_A4,712779aad638f619,1787631050.8925295,complete,602,5010,0.013847352972067595,23953.0,1952,3302.0,1042,3302.0,0.13785329603807456,910,0,0,0.0,0.4254581928253174,0.5483769904046956,10191.0,0.4371838740526586,0.7382726669311523,0.08301353454589844,0.3243567943572998,0.21447229385375977,0.0,690,[910],exhausted,,0.621842622756958
