dataset,family,config,config_hash,timestamp,status,n,m,density,total_edge_weight,removed_phaseA_count,removed_phaseA_weight,removed_final_count,removed_final_weight,normalized_removed_weight,restored_edge_count,mincut_attempts,mincut_accepted,mincut_gain,upset_simple,upset_ratio,upset_naive,permutation_distance_vs_p1,runtime_total_sec,runtime_phaseA_sec,runtime_phaseB_sec,runtime_phaseC_sec,runtime_mincut_sec,phase1_iterations,reinserted_per_pass,break_reason,terminal_classification,runtime_algorithm_sec
Basketball_temporal/finer2000,Basketball_finer,P1,712779aad638f619,1787631120.8889146,complete,318,6274,0.06223835882784755,634382.8,5565,302629.9,3137,302629.9,0.4770461935601028,2428,0,0,0.0,0.4770461935601028,0.1658962276484227,302629.9,0.05297303731920719,0.56502366065979,0.2568509578704834,0.002496957778930664,0.0015459060668945312,0.0,5563,[2428],max_passes,,0.2608938217163086
Basketball_temporal/finer2000,Basketball_finer,P2,712779aad638f619,1787631130.0328596,complete,318,6274,0.06223835882784755,634382.8,5565,302629.9,3137,302629.9,0.4770461935601028,2428,0,0,0.0,0.4770461935601028,0.1658962276484227,302629.9,0.05297303731920719,0.5684459209442139,0.2583348751068115,0.0052852630615234375,0.0015606880187988281,0.0,5563,"[2428, 0]",no_change,,0.2651808261871338
Basketball_temporal/finer2000,Basketball_finer,P3,712779aad638f619,1787631139.2273152,complete,318,6274,0.06223835882784755,634382.8,5565,302629.9,3137,302629.9,0.4770461935601028,2428,0,0,0.0,0.4770461935601028,0.1658962276484227,302629.9,0.05297303731920719,0.5670058727264404,0.25690555572509766,0.005250453948974609,0.0015501976013183594,0.0,5563,"[2428, 0]",no_change,,0.2637062072753906
Basketball_temporal/finer2003,Basketball_finer,P0,712779aad638f619,1787631113.61124,complete,327,6356,0.05962364683589426,645095.2,5635,569329.5,5635,569329.5,0.8825511335381198,0,0,0,0.0,0.4783814853993643,0.16151201074932892,308601.6,0.0,0.3020470142364502,0.2546858787536621,1.6689300537109375e-06,0.0004508495330810547,0.0,5628,[0],phase_b_disabled,,0.2551383972167969
Basketball_temporal/finer2003,Basketball_finer,P1,712779aad638f619,1787631121.4615588,complete,327,6356,0.05962364683589426,645095.2,5635,308601.6,3178,308601.6,0.4783814853993643,2457,0,0,0.0,0.4783814853993643,0.16127509023381226,308601.6,0.03367666647905292,0.5613832473754883,0.25486040115356445,0.0025479793548583984,0.001592874526977539,0.0,5628,[2457],max_passes,,0.2590012550354004
Basketball_temporal/finer2003,Basketball_finer,P2,712779aad638f619,1787631130.609265,complete,327,6356,0.05962364683589426,645095.2,5635,308601.6,3178,308601.6,0.4783814853993643,2457,0,0,0.0,0.4783814853993643,0.16127509023381226,308601.6,0.03367666647905292,0.5632243156433105,0.25473761558532715,0.005400180816650391,0.0015709400177001953,0.0,5628,"[2457, 0]",no_change,,0.26170873641967773
Basketball_temporal/finer2003,Basketball_finer,P3,712779aad638f619,1787631139.8025644,complete,327,6356,0.05962364683589426,645095.2,5635,308601.6,3178,308601.6,0.4783814853993643,2457,0,0,0.0,0.4783814853993643,0.16127509023381226,308601.6,0.03367666647905292,0.5639388561248779,0.2540426254272461,0.005354881286621094,0.001588582992553711,0.0,5628,"[2457, 0]",no_change,,0.2609860897064209
Basketball_temporal/finer2006,Basketball_finer,P0,712779aad638f619,1787631113.9205923,complete,334,6680,0.06006006006006006,653869.4,5926,578052.6000000001,5926,578052.6000000001,0.8840490165161423,0,0,0,0.0,0.4785369983669522,0.15289276923867193,312900.7,0.0,0.31862783432006836,0.26900553703308105,1.6689300537109375e-06,0.00047206878662109375,0.0,5915,[0],phase_b_disabled,,0.26947927474975586
Basketball_temporal/finer2006,Basketball_finer,P1,712779aad638f619,1787631122.0306127,complete,334,6680,0.06006006006006006,653869.4,5926,312900.7,3340,312900.7,0.4785369983669522,2586,0,0,0.0,0.4785369983669522,0.15287173218768743,312900.7,0.05135674596752441,0.5936768054962158,0.2702775001525879,0.0026857852935791016,0.001672506332397461,0.0,5915,[2586],max_passes,,0.27463579177856445
Basketball_temporal/finer2006,Basketball_finer,P2,712779aad638f619,1787631131.1804051,complete,334,6680,0.06006006006006006,653869.4,5926,312900.7,3340,312900.7,0.4785369983669522,2586,0,0,0.0,0.4785369983669522,0.15287173218768743,312900.7,0.05135674596752441,0.594419002532959,0.26853322982788086,0.0056116580963134766,0.0016722679138183594,0.0,5915,"[2586, 0]",no_change,,0.2758171558380127
Basketball_temporal/finer2006,Basketball_finer,P3,712779aad638f619,1787631140.374871,complete,334,6680,0.06006006006006006,653869.4,5926,312900.7,3340,312900.7,0.4785369983669522,2586,0,0,0.0,0.4785369983669522,0.15287173218768743,312900.7,0.05135674596752441,0.5955324172973633,0.2692909240722656,0.0056264400482177734,0.0016598701477050781,0.0,5915,"[2586, 0]",no_change,,0.2765772342681885
Basketball_temporal/finer2009,Basketball_finer,P0,712779aad638f619,1787631114.254925,complete,347,7478,0.06228448634871983,714987.7999999999,6668,634827.5,6668,634827.5,0.887885779309801,0,0,0,0.0,0.4779240988447635,0.16364641567164026,341709.89999999997,0.0,0.3493311405181885,0.29453253746032715,1.6689300537109375e-06,0.0004966259002685547,0.0,6663,[0],phase_b_disabled,,0.2950308322906494
Basketball_temporal/finer2009,Basketball_finer,P1,712779aad638f619,1787631122.632044,complete,347,7478,0.06228448634871983,714987.7999999999,6668,341709.89999999997,3739,341709.89999999997,0.4779240988447635,2929,0,0,0.0,0.4779240988447635,0.16624421574579704,341709.89999999997,0.04985757358698006,0.6467270851135254,0.2933995723724365,0.0030138492584228516,0.0018744468688964844,0.0,6663,[2929],max_passes,,0.29828786849975586
Basketball_temporal/finer2009,Basketball_finer,P2,712779aad638f619,1787631131.7828255,complete,347,7478,0.06228448634871983,714987.7999999999,6668,341709.89999999997,3739,341709.89999999997,0.4779240988447635,2929,0,0,0.0,0.4779240988447635,0.16624421574579704,341709.89999999997,0.04985757358698006,0.6505064964294434,0.29352855682373047,0.006299495697021484,0.0018551349639892578,0.0,6663,"[2929, 0]",no_change,,0.3016831874847412
Basketball_temporal/finer2009,Basketball_finer,P3,712779aad638f619,1787631140.978689,complete,347,7478,0.06228448634871983,714987.7999999999,6668,341709.89999999997,3739,341709.89999999997,0.4779240988447635,2929,0,0,0.0,0.4779240988447635,0.16624421574579704,341709.89999999997,0.04985757358698006,0.6521003246307373,0.2946627140045166,0.006246089935302734,0.0018477439880371094,0.0,6663,"[2929, 0]",no_change,,0.30275654792785645
Basketball_temporal/finer2012,Basketball_finer,P0,712779aad638f619,1787631114.6116202,complete,345,7580,0.06386922817660937,709133.5999999999,6744,629334.9,6744,629334.9,0.8874701466691187,0,0,0,0.0,0.4764550713716006,0.15850561348368847,337870.3,0.0,0.3721127510070801,0.3165450096130371,1.6689300537109375e-06,0.0005118846893310547,0.0,6737,[0],phase_b_disabled,,0.3170585632324219
Basketball_temporal/finer2012,Basketball_finer,P1,712779aad638f619,1787631123.2864301,complete,345,7580,0.06386922817660937,709133.5999999999,6744,337870.3,3790,337870.3,0.4764550713716006,2954,0,0,0.0,0.4764550713716006,0.1588574049943162,337870.3,0.053842264914054604,0.6925506591796875,0.315598726272583,0.003025054931640625,0.0018792152404785156,0.0,6737,[2954],max_passes,,0.32050299644470215
Basketball_temporal/finer2012,Basketball_finer,P2,712779aad638f619,1787631132.4413345,complete,345,7580,0.06386922817660937,709133.5999999999,6744,337870.3,3790,337870.3,0.4764550713716006,2954,0,0,0.0,0.4764550713716006,0.1588574049943162,337870.3,0.053842264914054604,0.6953427791595459,0.3156867027282715,0.006325244903564453,0.0018689632415771484,0.0,6737,"[2954, 0]",no_change,,0.3238809108734131
Basketball_temporal/finer2012,Basketball_finer,P3,712779aad638f619,1787631141.6390865,complete,345,7580,0.06386922817660937,709133.5999999999,6744,337870.3,3790,337870.3,0.4764550713716006,2954,0,0,0.0,0.4764550713716006,0.1588574049943162,337870.3,0.053842264914054604,0.6967542171478271,0.3157351016998291,0.006348848342895508,0.0018932819366455078,0.0,6737,"[2954, 0]",no_change,,0.3239772319793701
Dryad_animal_society,Animal,P0,712779aad638f619,1787631115.1397154,complete,21,193,0.4595238095238095,939.0,60,133.0,60,133.0,0.14164004259850904,0,0,0,0.0,0.09158679446219382,0.4506010196832501,86.0,0.0,0.0029325485229492188,0.0007567405700683594,7.152557373046875e-07,7.939338684082031e-05,0.0,37,[0],phase_b_disabled,,0.0008368492126464844
Dryad_animal_society,Animal,P1,712779aad638f619,1787631124.1679637,complete,21,193,0.4595238095238095,939.0,60,86.0,43,86.0,0.09158679446219382,17,0,0,0.0,0.08945686900958466,0.4437286976166951,84.0,0.004761904761904762,0.0038585662841796875,0.0007717609405517578,0.0001163482666015625,8.225440979003906e-05,0.0,37,[17],max_passes,,0.0009703636169433594
Dryad_animal_society,Animal,P2,712779aad638f619,1787631133.3313823,complete,21,193,0.4595238095238095,939.0,60,84.0,42,84.0,0.08945686900958466,18,0,0,0.0,0.08945686900958466,0.4437286976166951,84.0,0.004761904761904762,0.0039730072021484375,0.0007569789886474609,0.00022268295288085938,8.130073547363281e-05,0.0,37,"[17, 1]",max_passes,,0.0010609626770019531
Dryad_animal_society,Animal,P3,712779aad638f619,1787631142.53683,complete,21,193,0.4595238095238095,939.0,60,84.0,42,84.0,0.08945686900958466,18,0,0,0.0,0.08945686900958466,0.4437286976166951,84.0,0.004761904761904762,0.004083871841430664,0.0007703304290771484,0.00031828880310058594,8.058547973632812e-05,0.0,37,"[17, 1, 0]",no_change,,0.0011692047119140625
FacultyHiringNetworks/Business/Business_FM_Full_,Faculty,P0,712779aad638f619,1787631115.0733712,complete,113,1787,0.14119785082174463,3255.0,308,428.0,308,428.0,0.1314900153609831,0,0,0,0.0,0.06359447004608294,0.4856897958502882,207.0,0.0,0.01792740821838379,0.0031669139862060547,1.430511474609375e-06,0.0007288455963134766,0.0,68,[0],phase_b_disabled,,0.0038971900939941406
FacultyHiringNetworks/Business/Business_FM_Full_,Faculty,P1,712779aad638f619,1787631124.090052,complete,113,1787,0.14119785082174463,3255.0,308,207.0,166,207.0,0.06359447004608294,142,0,0,0.0,0.061136712749615976,0.4873863570574262,199.0,0.03065739570164349,0.022960424423217773,0.003160715103149414,0.0009765625,0.0007882118225097656,0.0,68,[142],max_passes,,0.00492548942565918
FacultyHiringNetworks/Business/Business_FM_Full_,Faculty,P2,712779aad638f619,1787631133.2505739,complete,113,1787,0.14119785082174463,3255.0,308,199.0,159,199.0,0.061136712749615976,149,0,0,0.0,0.061136712749615976,0.4874870590934423,199.0,0.033343868520859674,0.023755311965942383,0.0031447410583496094,0.0019354820251464844,0.0007815361022949219,0.0,68,"[142, 7]",max_passes,,0.005861759185791016
FacultyHiringNetworks/Business/Business_FM_Full_,Faculty,P3,712779aad638f619,1787631142.451883,complete,113,1787,0.14119785082174463,3255.0,308,199.0,159,199.0,0.061136712749615976,149,0,0,0.0,0.061136712749615976,0.4874870590934423,199.0,0.033343868520859674,0.024934053421020508,0.0032126903533935547,0.0029065608978271484,0.000782012939453125,0.0,68,"[142, 7, 0]",no_change,,0.006901264190673828
FacultyHiringNetworks/ComputerScience/ComputerScience_FM_Full_,Faculty,P0,712779aad638f619,1787631115.1175468,complete,206,1407,0.033317546767700684,1957.0,176,219.0,176,219.0,0.11190597853857946,0,0,0,0.0,0.05314256515074093,0.5606431279758989,104.0,0.0,0.015265941619873047,0.0019292831420898438,1.1920928955078125e-06,0.0006375312805175781,0.0,27,[0],phase_b_disabled,,0.0025680065155029297
FacultyHiringNetworks/ComputerScience/ComputerScience_FM_Full_,Faculty,P1,712779aad638f619,1787631124.142226,complete,206,1407,0.033317546767700684,1957.0,176,104.0,88,104.0,0.05314256515074093,88,0,0,0.0,0.0516096065406234,0.5617271758465991,101.0,0.0049727681742836845,0.018612146377563477,0.0018913745880126953,0.0008058547973632812,0.0006687641143798828,0.0,27,[88],max_passes,,0.0033659934997558594
FacultyHiringNetworks/ComputerScience/ComputerScience_FM_Full_,Faculty,P2,712779aad638f619,1787631133.304643,complete,206,1407,0.033317546767700684,1957.0,176,101.0,85,101.0,0.0516096065406234,91,0,0,0.0,0.05058763413387839,0.5621516532688475,99.0,0.006109400899834241,0.01928257942199707,0.0018870830535888672,0.0016009807586669922,0.0006618499755859375,0.0,27,"[88, 3]",max_passes,,0.004149913787841797
FacultyHiringNetworks/ComputerScience/ComputerScience_FM_Full_,Faculty,P3,712779aad638f619,1787631142.5085924,complete,206,1407,0.033317546767700684,1957.0,176,99.0,84,99.0,0.05058763413387839,92,0,0,0.0,0.05058763413387839,0.5621516532688475,99.0,0.006109400899834241,0.0204617977142334,0.001901865005493164,0.002399921417236328,0.0006682872772216797,0.0,27,"[88, 3, 1]",max_passes,,0.004970073699951172
FacultyHiringNetworks/History/History_FM_Full_,Faculty,P0,712779aad638f619,1787631115.098211,complete,145,1204,0.057662835249042144,1776.0,144,162.0,144,162.0,0.09121621621621621,0,0,0,0.0,0.04448198198198198,0.5187581158908041,79.0,0.0,0.012459039688110352,0.0011510848999023438,9.5367431640625e-07,0.0005359649658203125,0.0,26,[0],phase_b_disabled,,0.0016880035400390625
FacultyHiringNetworks/History/History_FM_Full_,Faculty,P1,712779aad638f619,1787631124.1203177,complete,145,1204,0.057662835249042144,1776.0,144,79.0,71,79.0,0.04448198198198198,73,0,0,0.0,0.04335585585585586,0.5195471820886194,77.0,0.01053639846743295,0.014790058135986328,0.0011568069458007812,0.0006937980651855469,0.0005662441253662109,0.0,26,[73],max_passes,,0.002416849136352539
FacultyHiringNetworks/History/History_FM_Full_,Faculty,P2,712779aad638f619,1787631133.2816918,complete,145,1204,0.057662835249042144,1776.0,144,77.0,69,77.0,0.04335585585585586,75,0,0,0.0,0.04335585585585586,0.5202925724461757,77.0,0.011206896551724138,0.015542268753051758,0.0011510848999023438,0.0013623237609863281,0.0005590915679931641,0.0,26,"[73, 2]",max_passes,,0.003072500228881836
FacultyHiringNetworks/History/History_FM_Full_,Faculty,P3,712779aad638f619,1787631142.4845226,complete,145,1204,0.057662835249042144,1776.0,144,77.0,69,77.0,0.04335585585585586,75,0,0,0.0,0.04335585585585586,0.5202925724461757,77.0,0.011206896551724138,0.016223907470703125,0.001125335693359375,0.0020329952239990234,0.0005686283111572266,0.0,26,"[73, 2, 0]",no_change,,0.003726959228515625
Football_data_England_Premier_League/England_2009_2010,Football_coarse,P0,712779aad638f619,1787631114.9911182,complete,20,215,0.5657894736842105,559.0,100,162.0,100,162.0,0.2898032200357782,0,0,0,0.0,0.15384615384615385,0.4166048353372061,86.0,0.0,0.0033698081970214844,0.0008976459503173828,7.152557373046875e-07,7.224082946777344e-05,0.0,45,[0],phase_b_disabled,,0.0009706020355224609
Football_data_England_Premier_League/England_2009_2010,Football_coarse,P1,712779aad638f619,1787631123.9866269,complete,20,215,0.5657894736842105,559.0,100,86.0,58,86.0,0.15384615384615385,42,0,0,0.0,0.15384615384615385,0.4166048353372061,86.0,0.0,0.004462242126464844,0.0009083747863769531,0.0001232624053955078,8.511543273925781e-05,0.0,45,[42],max_passes,,0.0011167526245117188
Football_data_England_Premier_League/England_2009_2010,Football_coarse,P2,712779aad638f619,1787631133.1446629,complete,20,215,0.5657894736842105,559.0,100,86.0,58,86.0,0.15384615384615385,42,0,0,0.0,0.15384615384615385,0.4166048353372061,86.0,0.0,0.00457763671875,0.0008578300476074219,0.00023245811462402344,8.440017700195312e-05,0.0,45,"[42, 0]",no_change,,0.0011746883392333984
Football_data_England_Premier_League/England_2009_2010,Football_coarse,P3,712779aad638f619,1787631142.3442123,complete,20,215,0.5657894736842105,559.0,100,86.0,58,86.0,0.15384615384615385,42,0,0,0.0,0.15384615384615385,0.4166048353372061,86.0,0.0,0.004588603973388672,0.0008983612060546875,0.0002377033233642578,8.630752563476562e-05,0.0,45,"[42, 0]",no_change,,0.001222372055053711
Football_data_England_Premier_League/England_2010_2011,Football_coarse,P0,712779aad638f619,1787631115.0063713,complete,20,219,0.5763157894736842,485.0,125,221.0,125,221.0,0.4556701030927835,0,0,0,0.0,0.27628865979381445,0.6199562495869084,134.0,0.0,0.003487110137939453,0.0011966228485107422,7.152557373046875e-07,6.198883056640625e-05,0.0,65,[0],phase_b_disabled,,0.0012593269348144531
Football_data_England_Premier_League/England_2010_2011,Football_coarse,P1,712779aad638f619,1787631124.0022461,complete,20,219,0.5763157894736842,485.0,125,134.0,79,134.0,0.27628865979381445,46,0,0,0.0,0.2556701030927835,0.6222287278580534,124.0,0.021052631578947368,0.004839658737182617,0.001184225082397461,0.00011491775512695312,7.677078247070312e-05,0.0,65,[46],max_passes,,0.0013759136199951172
Football_data_England_Premier_League/England_2010_2011,Football_coarse,P2,712779aad638f619,1787631133.1606262,complete,20,219,0.5763157894736842,485.0,125,124.0,75,124.0,0.2556701030927835,50,0,0,0.0,0.2515463917525773,0.62088994190807,122.0,0.02631578947368421,0.004980564117431641,0.0011937618255615234,0.000225067138671875,7.796287536621094e-05,0.0,65,"[46, 4]",max_passes,,0.0014967918395996094
Football_data_England_Premier_League/England_2010_2011,Football_coarse,P3,712779aad638f619,1787631142.3605282,complete,20,219,0.5763157894736842,485.0,125,122.0,74,122.0,0.2515463917525773,51,0,0,0.0,0.2515463917525773,0.62088994190807,122.0,0.02631578947368421,0.005064249038696289,0.0011889934539794922,0.00033092498779296875,7.843971252441406e-05,0.0,65,"[46, 4, 1]",max_passes,,0.001598358154296875
Football_data_England_Premier_League/England_2011_2012,Football_coarse,P0,712779aad638f619,1787631115.0167544,complete,20,226,0.5947368421052631,548.0,110,189.0,110,189.0,0.3448905109489051,0,0,0,0.0,0.2062043795620438,0.5001531258263577,113.0,0.0,0.0035669803619384766,0.0011785030364990234,7.152557373046875e-07,7.05718994140625e-05,0.0,59,[0],phase_b_disabled,,0.0012497901916503906
Football_data_England_Premier_League/England_2011_2012,Football_coarse,P1,712779aad638f619,1787631124.0141826,complete,20,226,0.5947368421052631,548.0,110,113.0,73,113.0,0.2062043795620438,37,0,0,0.0,0.2062043795620438,0.5001531258263577,113.0,0.0,0.004908084869384766,0.001169443130493164,0.00012421607971191406,8.273124694824219e-05,0.0,59,[37],max_passes,,0.0013763904571533203
Football_data_England_Premier_League/England_2011_2012,Football_coarse,P2,712779aad638f619,1787631133.173057,complete,20,226,0.5947368421052631,548.0,110,113.0,73,113.0,0.2062043795620438,37,0,0,0.0,0.2062043795620438,0.5001531258263577,113.0,0.0,0.005050182342529297,0.0011742115020751953,0.00023603439331054688,8.177757263183594e-05,0.0,59,"[37, 0]",no_change,,0.0014920234680175781
Football_data_England_Premier_League/England_2011_2012,Football_coarse,P3,712779aad638f619,1787631142.373336,complete,20,226,0.5947368421052631,548.0,110,113.0,73,113.0,0.2062043795620438,37,0,0,0.0,0.2062043795620438,0.5001531258263577,113.0,0.0,0.005066633224487305,0.0011682510375976562,0.00023508071899414062,8.130073547363281e-05,0.0,59,"[37, 0]",no_change,,0.0014846324920654297
Football_data_England_Premier_League/finerEngland_2009_2010,Football_finer,P0,712779aad638f619,1787631115.0271566,complete,20,380,1.0,1129.0,282,679.3999999999999,282,679.3999999999999,0.6017714791851194,0,0,0,0.0,0.35518157661647465,0.20377455015345627,400.9999999999999,0.0,0.008198976516723633,0.004748821258544922,7.152557373046875e-07,6.461143493652344e-05,0.0,268,[0],phase_b_disabled,,0.00481414794921875
Football_data_England_Premier_League/finerEngland_2009_2010,Football_finer,P1,712779aad638f619,1787631124.0261557,complete,20,380,1.0,1129.0,282,400.9999999999999,190,400.9999999999999,0.35518157661647465,92,0,0,0.0,0.35518157661647465,0.20377455015345627,400.9999999999999,0.0,0.01328897476196289,0.0047986507415771484,0.00016951560974121094,0.00010037422180175781,0.0,268,[92],max_passes,,0.005068540573120117
Football_data_England_Premier_League/finerEngland_2009_2010,Football_finer,P2,712779aad638f619,1787631133.1855307,complete,20,380,1.0,1129.0,282,400.9999999999999,190,400.9999999999999,0.35518157661647465,92,0,0,0.0,0.35518157661647465,0.20377455015345627,400.9999999999999,0.0,0.01348114013671875,0.0047740936279296875,0.00033593177795410156,9.965896606445312e-05,0.0,268,"[92, 0]",no_change,,0.005209684371948242
Football_data_England_Premier_League/finerEngland_2009_2010,Football_finer,P3,712779aad638f619,1787631142.3861618,complete,20,380,1.0,1129.0,282,400.9999999999999,190,400.9999999999999,0.35518157661647465,92,0,0,0.0,0.35518157661647465,0.20377455015345627,400.9999999999999,0.0,0.013471126556396484,0.004809379577636719,0.00033926963806152344,0.00010275840759277344,0.0,268,"[92, 0]",no_change,,0.005251407623291016
Football_data_England_Premier_League/finerEngland_2010_2011,Football_finer,P0,712779aad638f619,1787631115.0421736,complete,20,380,1.0,1139.0,298,810.5999999999999,298,810.5999999999999,0.711676909569798,0,0,0,0.0,0.40913081650570665,0.2561041397723342,465.9999999999999,0.0,0.008697271347045898,0.005261421203613281,9.5367431640625e-07,5.650520324707031e-05,0.0,281,[0],phase_b_disabled,,0.005318880081176758
Football_data_England_Premier_League/finerEngland_2010_2011,Football_finer,P1,712779aad638f619,1787631124.0465107,complete,20,380,1.0,1139.0,298,465.9999999999999,190,465.9999999999999,0.40913081650570665,108,0,0,0.0,0.40913081650570665,0.2561041397723342,465.9999999999999,0.0,0.014254093170166016,0.0052721500396728516,0.0001671314239501953,0.00010037422180175781,0.0,281,[108],max_passes,,0.005539655685424805
Football_data_England_Premier_League/finerEngland_2010_2011,Football_finer,P2,712779aad638f619,1787631133.206437,complete,20,380,1.0,1139.0,298,465.9999999999999,190,465.9999999999999,0.40913081650570665,108,0,0,0.0,0.40913081650570665,0.2561041397723342,465.9999999999999,0.0,0.014505386352539062,0.005280256271362305,0.0003330707550048828,9.918212890625e-05,0.0,281,"[108, 0]",no_change,,0.0057125091552734375
Football_data_England_Premier_League/finerEngland_2010_2011,Football_finer,P3,712779aad638f619,1787631142.40736,complete,20,380,1.0,1139.0,298,465.9999999999999,190,465.9999999999999,0.40913081650570665,108,0,0,0.0,0.40913081650570665,0.2561041397723342,465.9999999999999,0.0,0.014534711837768555,0.005278825759887695,0.00033473968505859375,9.989738464355469e-05,0.0,281,"[108, 0]",no_change,,0.005713462829589844
Football_data_England_Premier_League/finerEngland_2011_2012,Football_finer,P0,712779aad638f619,1787631115.0577428,complete,20,380,1.0,1142.0,292,750.3999999999999,292,750.3999999999999,0.6570928196147109,0,0,0,0.0,0.37828371278458833,0.24508301398983168,431.9999999999999,0.0,0.008799076080322266,0.00529789924621582,7.152557373046875e-07,6.008148193359375e-05,0.0,273,[0],phase_b_disabled,,0.005358695983886719
Football_data_England_Premier_League/finerEngland_2011_2012,Football_finer,P1,712779aad638f619,1787631124.0679796,complete,20,380,1.0,1142.0,292,431.9999999999999,190,431.9999999999999,0.37828371278458833,102,0,0,0.0,0.37828371278458833,0.24508301398983168,431.9999999999999,0.0,0.01455378532409668,0.0053157806396484375,0.00019812583923339844,0.00010156631469726562,0.0,273,[102],max_passes,,0.0056154727935791016
Football_data_England_Premier_League/finerEngland_2011_2012,Football_finer,P2,712779aad638f619,1787631133.2284882,complete,20,380,1.0,1142.0,292,431.9999999999999,190,431.9999999999999,0.37828371278458833,102,0,0,0.0,0.37828371278458833,0.24508301398983168,431.9999999999999,0.0,0.014611244201660156,0.005354881286621094,0.00033664703369140625,0.00010013580322265625,0.0,273,"[102, 0]",no_change,,0.005791664123535156
Football_data_England_Premier_League/finerEngland_2011_2012,Football_finer,P3,712779aad638f619,1787631142.4296494,complete,20,380,1.0,1142.0,292,431.9999999999999,190,431.9999999999999,0.37828371278458833,102,0,0,0.0,0.37828371278458833,0.24508301398983168,431.9999999999999,0.0,0.01456141471862793,0.0053119659423828125,0.0003345012664794922,0.00010037422180175781,0.0,273,"[102, 0]",no_change,,0.0057468414306640625
Halo2BetaData,Halo,P0,712779aad638f619,1787631115.1495507,complete,602,5010,0.013847352972067595,23953.0,1952,6845.0,1952,6845.0,0.2857679622594247,0,0,0,0.0,0.17738905549049377,0.6900320582144942,4249.0,0.0,0.11675739288330078,0.08346676826477051,1.9073486328125e-06,0.0016121864318847656,0.0,690,[0],phase_b_disabled,,0.08508086204528809
Halo2BetaData,Halo,P1,712779aad638f619,1787631124.1789384,complete,602,5010,0.013847352972067595,23953.0,1952,4249.0,1227,4249.0,0.17738905356322798,725,0,0,0.0,0.17513464391231537,0.6903414793592408,4195.0,0.01283022205515724,0.20453858375549316,0.0833282470703125,0.0026242733001708984,0.0019450187683105469,0.0,690,[725],max_passes,,0.08789753913879395
Halo2BetaData,Halo,P2,712779aad638f619,1787631133.3427377,complete,602,5010,0.013847352972067595,23953.0,1952,4195.0,1214,4195.0,0.17513463866739032,738,0,0,0.0,0.17425791919231415,0.689976890211209,4174.0,0.0150192646806817,0.20826196670532227,0.08312463760375977,0.00528717041015625,0.0019490718841552734,0.0,690,"[725, 13]",max_passes,,0.09036087989807129
Halo2BetaData,Halo,P3,712779aad638f619,1787631142.548632,complete,602,5010,0.013847352972067595,23953.0,1952,4174.0,1209,4174.0,0.17425792176345342,743,0,0,0.0,0.17425791919231415,0.6902244966765895,4174.0,0.015555469566226832,0.20966696739196777,0.0833277702331543,0.007886648178100586,0.0019555091857910156,0.0,690,"[725, 13, 5]",max_passes,,0.0931699275970459
