dataset,baseline,ours,baseline_val,delta,family,runtime_ours,runtime_base
Football_data_England_Premier_League/England_2014_2015,PageRank,0.11602209944751381,1.196261644363403,-1.0802395449158892,Football_coarse,0.010906219482421875,0.0003229856491088
Football_data_England_Premier_League/finerEngland_2009_2010,PageRank,0.32860938883968105,1.097561001777649,-0.7689516129379679,Football_finer,0.02268505096435547,0.0001738548278808
Football_data_England_Premier_League/finerEngland_2010_2011,PageRank,0.395083406496927,1.4906831979751587,-1.0955997914782316,Football_finer,0.024380207061767578,0.000169563293457
Football_data_England_Premier_League/finerEngland_2011_2012,PageRank,0.35726795096322234,1.139393925666809,-0.7821259747035867,Football_finer,0.024309635162353516,0.0001771211624145
Football_data_England_Premier_League/finerEngland_2012_2013,PageRank,0.3810359964881474,1.202614426612854,-0.8215784301247067,Football_finer,0.022350549697875977,0.0001688003540039
Football_data_England_Premier_League/finerEngland_2013_2014,PageRank,0.326241134751773,1.0666667222976685,-0.7404255875458954,Football_finer,0.022533416748046875,0.0001780033111572
Football_data_England_Premier_League/finerEngland_2014_2015,PageRank,0.3451536643026004,1.2336448431015017,-0.8884911787989013,Football_finer,0.018468141555786133,0.0002079963684082
Halo2BetaData,PageRank,0.4254581928253174,1.361433029174805,-0.9359748363494875,Halo,0.74678635597229,0.0061884403228759
Basketball_temporal/1985,syncRank,0.09954807003679648,1.6164498329162598,-1.5169017628794632,Basketball_coarse,0.3315310478210449,0.3165663242340087
Basketball_temporal/1986,syncRank,0.09907289153777021,1.7936772108078003,-1.69460431927003,Basketball_coarse,0.3557884693145752,0.3155959844589233
Basketball_temporal/1987,syncRank,0.10161720763668712,1.7862534523010254,-1.6846362446643384,Basketball_coarse,0.3726480007171631,0.3294179677963257
Basketball_temporal/1988,syncRank,0.1018217647428775,1.7289411544799804,-1.627119389737103,Basketball_coarse,0.34849095344543457,0.3301613807678222
Basketball_temporal/1989,syncRank,0.10148318447234034,1.7417644262313845,-1.6402812417590442,Basketball_coarse,0.39830756187438965,0.3380486726760864
Basketball_temporal/1990,syncRank,0.10203702940084945,1.6801512241363523,-1.5781141947355029,Basketball_coarse,0.4185512065887451,0.3327863454818726
Basketball_temporal/1991,syncRank,0.1017589626532139,1.8007434606552124,-1.6989844980019986,Basketball_coarse,0.45845675468444824,0.3409839153289795
Basketball_temporal/1992,syncRank,0.09924514059256463,1.735653519630432,-1.6364083790378672,Basketball_coarse,0.4622340202331543,0.345376181602478
Basketball_temporal/1993,syncRank,0.10373956938291955,1.6789350509643557,-1.5751954815814362,Basketball_coarse,0.3958570957183838,0.3389636039733886
Basketball_temporal/1994,syncRank,0.09959269992950576,1.667947769165039,-1.5683550692355333,Basketball_coarse,0.40102529525756836,0.3442480802536011
Basketball_temporal/1995,syncRank,0.10430575713594581,1.8210128784179689,-1.716707121282023,Basketball_coarse,0.4095480442047119,0.3483345508575439
Basketball_temporal/1996,syncRank,0.10829726673685032,1.6733944416046145,-1.5650971748677642,Basketball_coarse,0.4154398441314697,0.3535548686981201
Basketball_temporal/1997,syncRank,0.11249687722197667,1.7200000286102295,-1.6075031513882527,Basketball_coarse,0.482025146484375,0.3564783811569214
Basketball_temporal/1998,syncRank,0.10255286721280243,1.688385248184204,-1.5858323809714017,Basketball_coarse,0.4201779365539551,0.3581866264343262
Basketball_temporal/1999,syncRank,0.10915181511940832,1.5643702745437622,-1.4552184594243538,Basketball_coarse,0.42891526222229004,0.3687169790267944
Basketball_temporal/2000,syncRank,0.09407899513540986,1.7662166357040403,-1.6721376405686303,Basketball_coarse,0.4833829402923584,0.3819927453994751
Basketball_temporal/2001,syncRank,0.09947271979357541,1.7251960039138794,-1.625723284120304,Basketball_coarse,0.45178699493408203,0.379957914352417
Basketball_temporal/2002,syncRank,0.1078253617144722,1.7482667088508606,-1.6404413471363883,Basketball_coarse,0.44599270820617676,0.3866615533828735
Basketball_temporal/2003,syncRank,0.10699407219805833,1.8542726397514344,-1.7472785675533762,Basketball_coarse,0.5551548004150391,0.3986611604690552
Basketball_temporal/2004,syncRank,0.10703289731484764,1.6741424798965454,-1.5671095825816979,Basketball_coarse,0.47967028617858887,0.3924108743667602
Basketball_temporal/2005,syncRank,0.10206150114930046,1.7837320566177368,-1.6816705554684364,Basketball_coarse,0.5709841251373291,0.4051498174667358
Basketball_temporal/2006,syncRank,0.11012237825349265,1.778469204902649,-1.6683468266491563,Basketball_coarse,0.5363562107086182,0.4147743463516235
Basketball_temporal/2007,syncRank,0.09706538700313763,1.8682842254638672,-1.7712188384607295,Basketball_coarse,0.5904037952423096,0.4228874683380127
Basketball_temporal/2008,syncRank,0.1071074648688165,1.7546426057815552,-1.6475351409127388,Basketball_coarse,0.6342606544494629,0.436577582359314
Basketball_temporal/2009,syncRank,0.10184676976721661,1.7375867366790771,-1.6357399669118606,Basketball_coarse,0.6444449424743652,0.4502496957778931
Basketball_temporal/2010,syncRank,0.09723902936118718,1.5480690002441406,-1.4508299708829535,Basketball_coarse,0.6764535903930664,0.446724796295166
Basketball_temporal/2011,syncRank,0.09933557542449348,1.6348501443862915,-1.535514568961798,Basketball_coarse,0.5686798095703125,0.4451946973800659
Basketball_temporal/2012,syncRank,0.09731205512399649,1.806771278381348,-1.7094592232573516,Basketball_coarse,0.5631849765777588,0.4462061166763306
Basketball_temporal/2013,syncRank,0.10126194658887618,1.7138166427612305,-1.6125546961723543,Basketball_coarse,0.5802896022796631,0.4502719163894653
Basketball_temporal/2014,syncRank,0.10502980442386324,1.7164626121520996,-1.6114328077282363,Basketball_coarse,0.6306684017181396,0.4593050241470336
Basketball_temporal/finer1985,syncRank,0.4728093100058731,1.6335430145263672,-1.160733704520494,Basketball_finer,0.6062853336334229,0.3653934478759765
Basketball_temporal/finer1986,syncRank,0.4702051616042291,1.807740330696106,-1.3375351690918769,Basketball_finer,0.5953209400177002,0.366204571723938
Basketball_temporal/finer1987,syncRank,0.4728924684953906,1.792939305305481,-1.3200468368100904,Basketball_finer,0.6393730640411377,0.3883530139923096
Basketball_temporal/finer1988,syncRank,0.4716996154359819,1.8321064829826357,-1.3604068675466539,Basketball_finer,0.6525883674621582,0.387595009803772
Basketball_temporal/finer1989,syncRank,0.4721968450288123,1.6671710014343262,-1.1949741564055139,Basketball_finer,0.687067985534668,0.398381233215332
Basketball_temporal/finer1990,syncRank,0.4723817142668635,1.6715742349624634,-1.1991925206956,Basketball_finer,0.6808476448059082,0.3970342397689819
Basketball_temporal/finer1991,syncRank,0.4712785355842091,1.8334572315216064,-1.3621786959373974,Basketball_finer,0.7073976993560791,0.4027283191680908
Basketball_temporal/finer1992,syncRank,0.4696221612924022,1.7151312828063965,-1.2455091215139942,Basketball_finer,0.699941873550415,0.4062860250473022
Basketball_temporal/finer1993,syncRank,0.47060624219759467,1.6606724262237549,-1.1900661840261602,Basketball_finer,0.6414239406585693,0.3983641862869262
Basketball_temporal/finer1994,syncRank,0.4711097091749058,1.6888206005096436,-1.2177108913347379,Basketball_finer,0.6920342445373535,0.4060184240341186
Basketball_temporal/finer1995,syncRank,0.47000430467249615,1.777274489402771,-1.3072701847302748,Basketball_finer,0.672555685043335,0.4096608638763427
Basketball_temporal/finer1996,syncRank,0.471414140428109,1.6726473569869995,-1.2012332165588906,Basketball_finer,0.7099428176879883,0.4215515851974487
Basketball_temporal/finer1997,syncRank,0.47060029860479485,1.770164132118225,-1.2995638335134303,Basketball_finer,0.7394981384277344,0.4197578907012939
Basketball_temporal/finer1998,syncRank,0.46943785728622295,1.695898175239563,-1.22646031795334,Basketball_finer,0.7637796401977539,0.4304121494293212
Basketball_temporal/finer1999,syncRank,0.4699564214217083,1.6371835470199585,-1.1672271255982503,Basketball_finer,0.7777316570281982,0.4379055500030517
Basketball_temporal/finer2000,syncRank,0.46960746728946623,1.7501600980758667,-1.2805526307864006,Basketball_finer,0.898984432220459,0.462070894241333
Basketball_temporal/finer2001,syncRank,0.47070134064540997,1.692257046699524,-1.221555706054114,Basketball_finer,0.921804666519165,0.455812931060791
Basketball_temporal/finer2002,syncRank,0.4704714167588007,1.7546371221542358,-1.2841657053954352,Basketball_finer,0.8271515369415283,0.4639837503433227
Basketball_temporal/finer2003,syncRank,0.47199018067410825,1.7835443019866943,-1.311554121312586,Basketball_finer,0.9257514476776123,0.4806084156036377
Basketball_temporal/finer2004,syncRank,0.4720007689199272,1.6794381141662598,-1.2074373452463325,Basketball_finer,0.9253487586975098,0.4778069019317627
Basketball_temporal/finer2005,syncRank,0.4707869065616504,1.8248447179794312,-1.3540578114177808,Basketball_finer,0.9921140670776367,0.4929519176483154
Basketball_temporal/finer2006,syncRank,0.4711257324474887,1.7649186849594116,-1.293792952511923,Basketball_finer,0.9760556221008301,0.503799295425415
Basketball_temporal/finer2007,syncRank,0.4702092704847424,1.8484848737716677,-1.3782756032869252,Basketball_finer,1.128194808959961,0.5240546941757203
Basketball_temporal/finer2008,syncRank,0.470263440540082,1.72282612323761,-1.252562682697528,Basketball_finer,1.1383209228515625,0.5389632463455201
Basketball_temporal/finer2009,syncRank,0.4708414605116339,1.7135149240493774,-1.2426734635377437,Basketball_finer,1.1119933128356934,0.5511364459991455
Basketball_temporal/finer2010,syncRank,0.46966603376076166,1.6799359321594238,-1.2102698983986622,Basketball_finer,1.1280298233032227,0.5545610189437866
Basketball_temporal/finer2011,syncRank,0.4709752117431119,1.6508954763412476,-1.1799202645981357,Basketball_finer,1.1749513149261475,0.5457313299179077
Basketball_temporal/finer2012,syncRank,0.46959317680053536,1.6821438074111938,-1.2125506306106586,Basketball_finer,1.2135074138641357,0.5525386333465576
Basketball_temporal/finer2013,syncRank,0.4699484148367686,1.7299867868423462,-1.2600383720055777,Basketball_finer,1.198275089263916,0.5581224918365478
Basketball_temporal/finer2014,syncRank,0.47258252537300616,1.6872535943984983,-1.214671069025492,Basketball_finer,1.1956918239593506,0.5659184455871582
Dryad_animal_society,syncRank,0.07880724174653887,1.5169811248779297,-1.4381738831313908,Animal,0.011841297149658203,0.0237863063812255
FacultyHiringNetworks/Business/Business_FM_Full_,syncRank,0.04884792626728111,0.8398433029651642,-0.7909953766978831,Faculty,0.07682251930236816,0.0976810216903686
FacultyHiringNetworks/ComputerScience/ComputerScience_FM_Full_,syncRank,0.03372508942258559,1.0355366468429563,-1.0018115574203708,Faculty,0.08458638191223145,0.1825174808502197
FacultyHiringNetworks/History/History_FM_Full_,syncRank,0.030405405405405407,0.5860465347766877,-0.5556411293712823,Faculty,0.06908059120178223,0.121949815750122
Football_data_England_Premier_League/England_2009_2010,syncRank,0.13595706618962433,1.4390243768692017,-1.3030673106795774,Football_coarse,0.013993501663208008,0.0168114900588989
Football_data_England_Premier_League/England_2010_2011,syncRank,0.23505154639175257,1.8062112212181087,-1.571159674826356,Football_coarse,0.014062166213989258,0.0167174100875854
Football_data_England_Premier_League/England_2011_2012,syncRank,0.18065693430656934,1.5684848427772522,-1.3878279084706828,Football_coarse,0.013452529907226562,0.0167889356613159
Football_data_England_Premier_League/England_2012_2013,syncRank,0.21052631578947367,1.500653624534607,-1.2901273087451333,Football_coarse,0.013401985168457031,0.0166507720947265
Football_data_England_Premier_League/England_2013_2014,syncRank,0.1371527777777778,1.638787841796875,-1.5016350640190974,Football_coarse,0.01333475112915039,0.016787314414978
Football_data_England_Premier_League/England_2014_2015,syncRank,0.11602209944751381,1.809345817565918,-1.6933237181184042,Football_coarse,0.010906219482421875,0.0162352561950683
Football_data_England_Premier_League/finerEngland_2009_2010,syncRank,0.32860938883968105,1.7804877758026123,-1.4518783869629313,Football_finer,0.02268505096435547,0.0167654514312744
Football_data_England_Premier_League/finerEngland_2010_2011,syncRank,0.395083406496927,1.6322981357574462,-1.2372147292605191,Football_finer,0.024380207061767578,0.0171822071075439
Football_data_England_Premier_League/finerEngland_2011_2012,syncRank,0.35726795096322234,1.590303075313568,-1.2330351243503457,Football_finer,0.024309635162353516,0.0172477960586547
Football_data_England_Premier_League/finerEngland_2012_2013,syncRank,0.3810359964881474,1.7647059082984924,-1.383669911810345,Football_finer,0.022350549697875977,0.0171321153640747
Football_data_England_Premier_League/finerEngland_2013_2014,syncRank,0.326241134751773,1.5733333706855774,-1.2470922359338044,Football_finer,0.022533416748046875,0.0168981313705444
Football_data_England_Premier_League/finerEngland_2014_2015,syncRank,0.3451536643026004,1.7420561075210572,-1.396902443218457,Football_finer,0.018468141555786133,0.0165712356567382
Halo2BetaData,syncRank,0.4254581928253174,1.937534236907959,-1.5120760440826415,Halo,0.74678635597229,0.9679429292678832
Basketball_temporal/1985,serialRank,0.09954807003679648,2.108266830444336,-2.0087187604075396,Basketball_coarse,0.3315310478210449,0.0075553178787231
Basketball_temporal/1986,serialRank,0.09907289153777021,1.9933444261550903,-1.89427153461732,Basketball_coarse,0.3557884693145752,0.0075187683105468
Basketball_temporal/1987,serialRank,0.10161720763668712,1.876837491989136,-1.775220284352449,Basketball_coarse,0.3726480007171631,0.0082815170288085
Basketball_temporal/1988,serialRank,0.1018217647428775,1.9121568202972408,-1.8103350555543634,Basketball_coarse,0.34849095344543457,0.0082235097885131
Basketball_temporal/1989,serialRank,0.10148318447234034,1.8614161014556885,-1.7599329169833482,Basketball_coarse,0.39830756187438965,0.0089407920837402
Basketball_temporal/1990,serialRank,0.10203702940084945,1.935727834701538,-1.8336908053006886,Basketball_coarse,0.4185512065887451,0.0085554122924804
Basketball_temporal/1991,serialRank,0.1017589626532139,2.034200668334961,-1.9324417056817471,Basketball_coarse,0.45845675468444824,0.0086658954620361
Basketball_temporal/1992,serialRank,0.09924514059256463,1.889670491218567,-1.7904253506260022,Basketball_coarse,0.4622340202331543,0.0086287021636962
Basketball_temporal/1993,serialRank,0.10373956938291955,2.0438528060913086,-1.940113236708389,Basketball_coarse,0.3958570957183838,0.0086852550506591
Basketball_temporal/1994,serialRank,0.09959269992950576,2.0,-1.9004073000704942,Basketball_coarse,0.40102529525756836,0.0089141607284545
Basketball_temporal/1995,serialRank,0.10430575713594581,1.87906277179718,-1.7747570146612341,Basketball_coarse,0.4095480442047119,0.0083398103713989
Basketball_temporal/1996,serialRank,0.10829726673685032,2.0535778999328613,-1.945280633196011,Basketball_coarse,0.4154398441314697,0.0092770338058471
Basketball_temporal/1997,serialRank,0.11249687722197667,1.945714235305786,-1.8332173580838091,Basketball_coarse,0.482025146484375,0.0087268829345703
Basketball_temporal/1998,serialRank,0.10255286721280243,1.9121812582015991,-1.8096283909887967,Basketball_coarse,0.4201779365539551,0.0086610794067382
Basketball_temporal/1999,serialRank,0.10915181511940832,2.016701459884644,-1.9075496447652356,Basketball_coarse,0.42891526222229004,0.0086957693099975
Basketball_temporal/2000,serialRank,0.09407899513540986,1.965097188949585,-1.871018193814175,Basketball_coarse,0.4833829402923584,0.0098974704742431
Basketball_temporal/2001,serialRank,0.09947271979357541,2.0293214321136475,-1.929848712320072,Basketball_coarse,0.45178699493408203,0.0099110126495361
Basketball_temporal/2002,serialRank,0.1078253617144722,1.90666663646698,-1.7988412747525078,Basketball_coarse,0.44599270820617676,0.0082185268402099
Basketball_temporal/2003,serialRank,0.10699407219805833,2.0456621646881104,-1.9386680924900521,Basketball_coarse,0.5551548004150391,0.0101541519165039
Basketball_temporal/2004,serialRank,0.10703289731484764,1.9778364181518555,-1.870803520837008,Basketball_coarse,0.47967028617858887,0.0100429058074951
Basketball_temporal/2005,serialRank,0.10206150114930046,1.9644019603729248,-1.8623404592236243,Basketball_coarse,0.5709841251373291,0.009797716140747
Basketball_temporal/2006,serialRank,0.11012237825349265,1.998008728027344,-1.8878863497738514,Basketball_coarse,0.5363562107086182,0.0111299514770507
Basketball_temporal/2007,serialRank,0.09706538700313763,2.0623915910720827,-1.965326204068945,Basketball_coarse,0.5904037952423096,0.0110081911087036
Basketball_temporal/2008,serialRank,0.1071074648688165,2.0090038776397705,-1.9018964127709541,Basketball_coarse,0.6342606544494629,0.0109783887863159
Basketball_temporal/2009,serialRank,0.10184676976721661,2.024965286254883,-1.9231185164876663,Basketball_coarse,0.6444449424743652,0.0112608194351196
Basketball_temporal/2010,serialRank,0.09723902936118718,1.9742536544799805,-1.8770146251187934,Basketball_coarse,0.6764535903930664,0.0105769872665405
Basketball_temporal/2011,serialRank,0.09933557542449348,1.9633740186691284,-1.8640384432446349,Basketball_coarse,0.5686798095703125,0.0111447095870971
Basketball_temporal/2012,serialRank,0.09731205512399649,1.974126100540161,-1.8768140454161644,Basketball_coarse,0.5631849765777588,0.0112852096557617
Basketball_temporal/2013,serialRank,0.10126194658887618,2.03808479309082,-1.936822846501944,Basketball_coarse,0.5802896022796631,0.0114333629608154
Basketball_temporal/2014,serialRank,0.10502980442386324,2.0625851154327397,-1.9575553110088764,Basketball_coarse,0.6306684017181396,0.0115225553512573
Basketball_temporal/finer1985,serialRank,0.4728093100058731,2.02129979133606,-1.548490481330187,Basketball_finer,0.6062853336334229,0.0066168785095214
Basketball_temporal/finer1986,serialRank,0.4702051616042291,1.9891802072525024,-1.5189750456482733,Basketball_finer,0.5953209400177002,0.006685996055603
Basketball_temporal/finer1987,serialRank,0.4728924684953906,1.873859524726868,-1.4009670562314773,Basketball_finer,0.6393730640411377,0.0075639486312866
Basketball_temporal/finer1988,serialRank,0.4716996154359819,1.9028973579406736,-1.4311977425046918,Basketball_finer,0.6525883674621582,0.007394790649414
Basketball_temporal/finer1989,serialRank,0.4721968450288123,1.8577911853790283,-1.385594340350216,Basketball_finer,0.687067985534668,0.0077491283416748
Basketball_temporal/finer1990,serialRank,0.4723817142668635,1.925254821777344,-1.4528731075104804,Basketball_finer,0.6808476448059082,0.0074448108673095
Basketball_temporal/finer1991,serialRank,0.4712785355842091,2.031226873397827,-1.559948337813618,Basketball_finer,0.7073976993560791,0.0075817584991455
Basketball_temporal/finer1992,serialRank,0.4696221612924022,1.8808730840682983,-1.411250922775896,Basketball_finer,0.699941873550415,0.0075440406799316
Basketball_temporal/finer1993,serialRank,0.47060624219759467,2.0328381061553955,-1.5622318639578008,Basketball_finer,0.6414239406585693,0.0078184843063354
Basketball_temporal/finer1994,serialRank,0.4711097091749058,2.014598608016968,-1.5434888988420625,Basketball_finer,0.6920342445373535,0.0076102495193481
Basketball_temporal/finer1995,serialRank,0.47000430467249615,1.8920347690582275,-1.4220304643857313,Basketball_finer,0.672555685043335,0.0072583198547363
Basketball_temporal/finer1996,serialRank,0.471414140428109,1.9465397596359253,-1.4751256192078164,Basketball_finer,0.7099428176879883,0.0082550048828125
Basketball_temporal/finer1997,serialRank,0.47060029860479485,1.942897915840149,-1.4722976172353541,Basketball_finer,0.7394981384277344,0.0075978279113769
Basketball_temporal/finer1998,serialRank,0.46943785728622295,1.9207921028137207,-1.4513542455274977,Basketball_finer,0.7637796401977539,0.0075659275054931
Basketball_temporal/finer1999,serialRank,0.4699564214217083,2.015955686569214,-1.5459992651475056,Basketball_finer,0.7777316570281982,0.0075753211975097
Basketball_temporal/finer2000,serialRank,0.46960746728946623,1.967969298362732,-1.4983618310732658,Basketball_finer,0.898984432220459,0.0089379787445068
Basketball_temporal/finer2001,serialRank,0.47070134064540997,2.0560131072998047,-1.5853117666543948,Basketball_finer,0.921804666519165,0.0085376739501953
Basketball_temporal/finer2002,serialRank,0.4704714167588007,1.8639765977859497,-1.393505181027149,Basketball_finer,0.8271515369415283,0.0072593688964843
Basketball_temporal/finer2003,serialRank,0.47199018067410825,2.0000000596046448,-1.5280098789305365,Basketball_finer,0.9257514476776123,0.0095250129699707
Basketball_temporal/finer2004,serialRank,0.4720007689199272,1.8684546947479248,-1.3964539258279975,Basketball_finer,0.9253487586975098,0.0092190742492675
Basketball_temporal/finer2005,serialRank,0.4707869065616504,1.9254658222198489,-1.4546789156581985,Basketball_finer,0.9921140670776367,0.0088253498077392
Basketball_temporal/finer2006,serialRank,0.4711257324474887,1.9686558246612549,-1.4975300922137662,Basketball_finer,0.9760556221008301,0.0089344978332519
Basketball_temporal/finer2007,serialRank,0.4702092704847424,1.944781196117401,-1.4745719256326586,Basketball_finer,1.128194808959961,0.0096063613891601
Basketball_temporal/finer2008,serialRank,0.470263440540082,1.976086974143982,-1.5058235336038999,Basketball_finer,1.1383209228515625,0.0097677707672119
Basketball_temporal/finer2009,serialRank,0.4708414605116339,2.015322434902191,-1.5444809743905572,Basketball_finer,1.1119933128356934,0.0099567890167236
Basketball_temporal/finer2010,serialRank,0.46966603376076166,1.9759551286697388,-1.506289094908977,Basketball_finer,1.1280298233032227,0.0089079618453979
Basketball_temporal/finer2011,serialRank,0.4709752117431119,1.9566960334777832,-1.4857208217346713,Basketball_finer,1.1749513149261475,0.0097424507141113
Basketball_temporal/finer2012,serialRank,0.46959317680053536,1.9676306247711184,-1.498037447970583,Basketball_finer,1.2135074138641357,0.0099362611770629
Basketball_temporal/finer2013,serialRank,0.4699484148367686,2.064993381500244,-1.5950449666634756,Basketball_finer,1.198275089263916,0.0108685493469238
Basketball_temporal/finer2014,serialRank,0.47258252537300616,2.068856716156006,-1.5962741907829998,Basketball_finer,1.1956918239593506,0.0113563060760498
Dryad_animal_society,serialRank,0.07880724174653887,2.055974817276001,-1.9771675755294622,Animal,0.011841297149658203,0.0014013051986694
FacultyHiringNetworks/Business/Business_FM_Full_,serialRank,0.04884792626728111,1.1885842084884644,-1.1397362822211832,Faculty,0.07682251930236816,0.0032107353210449
FacultyHiringNetworks/ComputerScience/ComputerScience_FM_Full_,serialRank,0.03372508942258559,1.9343994379043576,-1.900674348481772,Faculty,0.08458638191223145,0.0100302457809448
FacultyHiringNetworks/History/History_FM_Full_,serialRank,0.030405405405405407,1.8144518375396728,-1.7840464321342673,Faculty,0.06908059120178223,0.0047026634216308
Football_data_England_Premier_League/England_2009_2010,serialRank,0.13595706618962433,0.9268292784690856,-0.7908722122794613,Football_coarse,0.013993501663208008,0.001308274269104
Football_data_England_Premier_League/England_2010_2011,serialRank,0.23505154639175257,1.5403727293014526,-1.3053211829097,Football_coarse,0.014062166213989258,0.0013011217117309
Football_data_England_Premier_League/England_2011_2012,serialRank,0.18065693430656934,0.9454545378684998,-0.7647976035619304,Football_coarse,0.013452529907226562,0.001346731185913
Football_data_England_Premier_League/England_2012_2013,serialRank,0.21052631578947367,1.4117647409439087,-1.201238425154435,Football_coarse,0.013401985168457031,0.0013009786605834
Football_data_England_Premier_League/England_2013_2014,serialRank,0.1371527777777778,0.7757575511932373,-0.6386047734154595,Football_coarse,0.01333475112915039,0.0013110160827636
Football_data_England_Premier_League/England_2014_2015,serialRank,0.11602209944751381,1.5700935125350952,-1.4540714130875814,Football_coarse,0.010906219482421875,0.0013092517852783
Football_data_England_Premier_League/finerEngland_2009_2010,serialRank,0.32860938883968105,0.9268292784690856,-0.5982198896294045,Football_finer,0.02268505096435547,0.0012763261795043
Football_data_England_Premier_League/finerEngland_2010_2011,serialRank,0.395083406496927,1.4409937858581543,-1.0459103793612272,Football_finer,0.024380207061767578,0.0012741565704345
Football_data_England_Premier_League/finerEngland_2011_2012,serialRank,0.35726795096322234,1.0666667222976685,-0.7093987713344461,Football_finer,0.024309635162353516,0.0012716770172119
Football_data_England_Premier_League/finerEngland_2012_2013,serialRank,0.3810359964881474,1.0980392694473269,-0.7170032729591795,Football_finer,0.022350549697875977,0.0012672185897827
Football_data_England_Premier_League/finerEngland_2013_2014,serialRank,0.326241134751773,0.8727272748947144,-0.5464861401429413,Football_finer,0.022533416748046875,0.0012713909149169
Football_data_England_Premier_League/finerEngland_2014_2015,serialRank,0.3451536643026004,1.5700935125350952,-1.224939848232495,Football_finer,0.018468141555786133,0.0012747287750244
Halo2BetaData,serialRank,0.4254581928253174,1.9233087658882144,-1.497850573062897,Halo,0.74678635597229,0.0640252590179443
Basketball_temporal/1985,rankCentrality,0.09954807003679648,1.916911482810974,-1.8173634127741773,Basketball_coarse,0.3315310478210449,0.0134445905685424
Basketball_temporal/1986,rankCentrality,0.09907289153777021,1.9567387104034424,-1.857665818865672,Basketball_coarse,0.3557884693145752,0.0133543491363525
Basketball_temporal/1987,rankCentrality,0.10161720763668712,1.9372268915176392,-1.8356096838809521,Basketball_coarse,0.3726480007171631,0.0157302141189575
Basketball_temporal/1988,rankCentrality,0.1018217647428775,1.930980443954468,-1.8291586792115906,Basketball_coarse,0.34849095344543457,0.0186195850372314
Basketball_temporal/1989,rankCentrality,0.10148318447234034,1.865959882736206,-1.7644766982638658,Basketball_coarse,0.39830756187438965,0.0160148859024047
Basketball_temporal/1990,rankCentrality,0.10203702940084945,1.9069942831993103,-1.8049572537984608,Basketball_coarse,0.4185512065887451,0.016897702217102
Basketball_temporal/1991,rankCentrality,0.1017589626532139,1.9524163007736208,-1.850657338120407,Basketball_coarse,0.45845675468444824,0.0162258386611938
Basketball_temporal/1992,rankCentrality,0.09924514059256463,2.0022213459014893,-1.9029762053089245,Basketball_coarse,0.4622340202331543,0.0147924184799194
Basketball_temporal/1993,rankCentrality,0.10373956938291955,1.9310884475708008,-1.8273488781878813,Basketball_coarse,0.3958570957183838,0.0154735803604125
Basketball_temporal/1994,rankCentrality,0.09959269992950576,2.0368947982788086,-1.9373020983493028,Basketball_coarse,0.40102529525756836,0.0167783498764038
Basketball_temporal/1995,rankCentrality,0.10430575713594581,1.9145881414413453,-1.8102823843053995,Basketball_coarse,0.4095480442047119,0.0157260417938232
Basketball_temporal/1996,rankCentrality,0.10829726673685032,2.046238422393799,-1.9379411556569486,Basketball_coarse,0.4154398441314697,0.0163414001464843
Basketball_temporal/1997,rankCentrality,0.11249687722197667,1.8899999856948853,-1.7775031084729085,Basketball_coarse,0.482025146484375,0.0172653198242187
Basketball_temporal/1998,rankCentrality,0.10255286721280243,1.9164305925369265,-1.813877725324124,Basketball_coarse,0.4201779365539551,0.0169671773910522
Basketball_temporal/1999,rankCentrality,0.10915181511940832,1.899791240692139,-1.7906394255727305,Basketball_coarse,0.42891526222229004,0.0187512397766113
Basketball_temporal/2000,rankCentrality,0.09407899513540986,1.90977942943573,-1.81570043430032,Basketball_coarse,0.4833829402923584,0.0184758424758911
Basketball_temporal/2001,rankCentrality,0.09947271979357541,1.996590495109558,-1.8971177753159827,Basketball_coarse,0.45178699493408203,0.0175407409667968
Basketball_temporal/2002,rankCentrality,0.1078253617144722,1.944000005722046,-1.8361746440075737,Basketball_coarse,0.44599270820617676,0.0187896490097045
Basketball_temporal/2003,rankCentrality,0.10699407219805833,1.930854558944702,-1.8238604867466437,Basketball_coarse,0.5551548004150391,0.0195369958877563
Basketball_temporal/2004,rankCentrality,0.10703289731484764,1.949868083000183,-1.8428351856853356,Basketball_coarse,0.47967028617858887,0.0183929204940795
Basketball_temporal/2005,rankCentrality,0.10206150114930046,1.8743221759796145,-1.772260674830314,Basketball_coarse,0.5709841251373291,0.0188705921173095
Basketball_temporal/2006,rankCentrality,0.11012237825349265,1.9912880659103396,-1.881165687656847,Basketball_coarse,0.5363562107086182,0.0181101083755493
Basketball_temporal/2007,rankCentrality,0.09706538700313763,1.944540739059448,-1.8474753520563103,Basketball_coarse,0.5904037952423096,0.0200796365737915
Basketball_temporal/2008,rankCentrality,0.1071074648688165,1.921215534210205,-1.8141080693413887,Basketball_coarse,0.6342606544494629,0.0201070547103881
Basketball_temporal/2009,rankCentrality,0.10184676976721661,1.887378692626953,-1.7855319228597364,Basketball_coarse,0.6444449424743652,0.0217599868774414
Basketball_temporal/2010,rankCentrality,0.09723902936118718,2.031224250793457,-1.93398522143227,Basketball_coarse,0.6764535903930664,0.0209385633468627
Basketball_temporal/2011,rankCentrality,0.09933557542449348,2.0288567543029785,-1.929521178878485,Basketball_coarse,0.5686798095703125,0.020504093170166
Basketball_temporal/2012,rankCentrality,0.09731205512399649,1.957610845565796,-1.8602987904417994,Basketball_coarse,0.5631849765777588,0.0222072601318359
