dataset,family,baseline,delta_upset_simple,ours_upset_simple,base_upset_simple,delta_upset_naive,ours_upset_naive,base_upset_naive,delta_upset_ratio,ours_upset_ratio,base_upset_ratio,delta_runtime_sec,ours_runtime_sec,base_runtime_sec,ours_config,base_config
Basketball_temporal/2007,Basketball_coarse,SpringRank,-0.12362796068191528,0.6655112504959106,0.7891392111778259,-0.030906990170478793,0.1663778126239776,0.1972848027944564,-0.10976219177246094,0.6116501092910767,0.7214123010635376,1.0759683847427368,1.1356131553649902,0.0596447706222534,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2007,Basketball_coarse,davidScore,-0.17331022024154663,0.6655112504959106,0.8388214707374573,-0.043327555060386685,0.1663778126239776,0.2097053676843643,-0.039904654026031494,0.6116501092910767,0.6515547633171082,1.1324803113937378,1.1356131553649902,0.0031328439712524,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2007,Basketball_coarse,SVD_NRS,-0.2253032922744751,0.6655112504959106,0.8908145427703857,-0.0563258230686188,0.1663778126239776,0.2227036356925964,-0.0592576265335083,0.6116501092910767,0.670907735824585,1.1298444032669068,1.1356131553649902,0.0057687520980834,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2007,Basketball_coarse,btl,-0.2792605459690094,0.6655112504959106,0.94477179646492,-0.0698151364922524,0.1663778126239776,0.23619294911623,0.04434748291969304,0.6116501092910767,0.5673026263713836,1.1014125108718873,1.1356131553649902,0.034200644493103,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2007,Basketball_coarse,PageRank,-0.22761410474777222,0.6655112504959106,0.8931253552436829,-0.05690352618694308,0.1663778126239776,0.2232813388109207,0.038176894187927246,0.6116501092910767,0.5734732151031494,1.1337642192840576,1.1356131553649902,0.0018489360809326,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2007,Basketball_coarse,syncRank,-1.2027729749679565,0.6655112504959106,1.8682842254638672,-0.3006932437419892,0.1663778126239776,0.4670710563659668,-0.2855406403541565,0.6116501092910767,0.8971907496452332,0.7127256870269775,1.1356131553649902,0.4228874683380127,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2007,Basketball_coarse,rankCentrality,-1.2790294885635374,0.6655112504959106,1.944540739059448,-0.3197573721408844,0.1663778126239776,0.486135184764862,-0.8000549077987671,0.6116501092910767,1.4117050170898438,1.1155335187911988,1.1356131553649902,0.0200796365737915,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2007,Basketball_coarse,serialRank,-1.396880340576172,0.6655112504959106,2.0623915910720827,-0.34922008514404307,0.1663778126239776,0.5155978977680207,-0.29022266864776614,0.6116501092910767,0.9018727779388428,1.1246049642562865,1.1356131553649902,0.0110081911087036,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2007,Basketball_coarse,DIGRAC,-0.6323512554168702,0.6655112504959106,1.2978625059127809,-0.1580878138542176,0.1663778126239776,0.3244656264781952,-0.19350289821624755,0.6116501092910767,0.8051530075073242,-15.683506894111634,1.1356131553649902,16.819120049476624,trials10train_r100test_r100AllTrue,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue
Basketball_temporal/2007,Basketball_coarse,ib,-0.5673252582550048,0.6655112504959106,1.2328365087509154,-0.47330445110797886,0.1663778126239776,0.6396822637319565,-0.3273970675468445,0.6116501092910767,0.9390471768379212,-6.9876624822616575,1.1356131553649902,8.123275637626648,trials10train_r100test_r100AllTrue,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue
Basketball_temporal/2008,Basketball_coarse,SpringRank,-0.12718063592910767,0.6888013482093811,0.8159819841384888,-0.031795158982277,0.1722003370523452,0.2039954960346222,-0.1253337264060974,0.6101373434066772,0.7354710698127747,1.098542070388794,1.1636905670166016,0.0651484966278076,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2008,Basketball_coarse,davidScore,-0.11142373085021973,0.6888013482093811,0.8002250790596008,-0.027855932712555015,0.1722003370523452,0.2000562697649002,-0.03843313455581665,0.6101373434066772,0.6485704779624939,1.160496497154236,1.1636905670166016,0.0031940698623657,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2008,Basketball_coarse,SVD_NRS,-0.21384358406066895,0.6888013482093811,0.90264493227005,-0.05346089601516732,0.1722003370523452,0.2256612330675125,-0.06418395042419434,0.6101373434066772,0.6743212938308716,1.1579150438308716,1.1636905670166016,0.0057755231857299,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2008,Basketball_coarse,btl,-0.20889138579368594,0.6888013482093811,0.897692734003067,-0.05222284644842151,0.1722003370523452,0.2244231835007667,0.06355648934841152,0.6101373434066772,0.5465808540582657,0.7165582180023193,1.1636905670166016,0.4471323490142822,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2008,Basketball_coarse,PageRank,-0.23747891187667847,0.6888013482093811,0.9262802600860596,-0.0593697279691697,0.1722003370523452,0.2315700650215149,0.028503239154815674,0.6101373434066772,0.5816341042518616,1.1618876218795777,1.1636905670166016,0.0018029451370239,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2008,Basketball_coarse,syncRank,-1.065841257572174,0.6888013482093811,1.7546426057815552,-0.26646031439304363,0.1722003370523452,0.4386606514453888,-0.2851381301879883,0.6101373434066772,0.8952754735946655,0.7271129846572876,1.1636905670166016,0.436577582359314,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2008,Basketball_coarse,rankCentrality,-1.232414186000824,0.6888013482093811,1.921215534210205,-0.308103546500206,0.1722003370523452,0.4803038835525512,-0.7179020643234251,0.6101373434066772,1.3280394077301023,1.1435835123062135,1.1636905670166016,0.0201070547103881,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2008,Basketball_coarse,serialRank,-1.3202025294303894,0.6888013482093811,2.0090038776397705,-0.33005063235759746,0.1722003370523452,0.5022509694099426,-0.289133220911026,0.6101373434066772,0.8992705643177032,1.1527121782302856,1.1636905670166016,0.0109783887863159,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2008,Basketball_coarse,DIGRAC,-0.6605064773559568,0.6888013482093811,1.349307825565338,-0.16512661933898928,0.1722003370523452,0.3373269563913345,-0.19406872093677519,0.6101373434066772,0.8042060643434524,-16.42606403827667,1.1636905670166016,17.589754605293273,trials10train_r100test_r100AllTrue,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue
Basketball_temporal/2008,Basketball_coarse,ib,-0.48795160412788396,0.6888013482093811,1.176752952337265,-0.5282667410373689,0.1722003370523452,0.7004670780897141,-0.3181745827198027,0.6101373434066772,0.92831192612648,-6.791315174102783,1.1636905670166016,7.955005741119384,trials10train_r100test_r100AllTrue,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue
Basketball_temporal/2009,Basketball_coarse,SpringRank,-0.13203883171081543,0.6457697749137878,0.7778086066246033,-0.033009707927703885,0.1614424437284469,0.1944521516561508,-0.10551315546035767,0.5898038744926453,0.6953170299530029,1.1935758352279666,1.2531939506530765,0.0596181154251098,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2009,Basketball_coarse,davidScore,-0.11761438846588135,0.6457697749137878,0.7633841633796692,-0.029403597116470392,0.1614424437284469,0.1908460408449173,-0.060084760189056396,0.5898038744926453,0.6498886346817017,1.2498881816864016,1.2531939506530765,0.0033057689666748,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2009,Basketball_coarse,SVD_NRS,-0.23633843660354614,0.6457697749137878,0.882108211517334,-0.05908460915088659,0.1614424437284469,0.2205270528793335,-0.06743729114532471,0.5898038744926453,0.65724116563797,1.2472942829132083,1.2531939506530765,0.0058996677398681,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2009,Basketball_coarse,btl,-0.29747571349143975,0.6457697749137878,0.9432454884052276,-0.07436892837286,0.1614424437284469,0.2358113721013069,0.023406910896301314,0.5898038744926453,0.566396963596344,1.2175341129302981,1.2531939506530765,0.0356598377227783,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2009,Basketball_coarse,PageRank,-0.20970875024795532,0.6457697749137878,0.8554785251617432,-0.052427187561988886,0.1614424437284469,0.2138696312904358,0.02701270580291748,0.5898038744926453,0.5627911686897278,1.250746583938599,1.2531939506530765,0.0024473667144775,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2009,Basketball_coarse,syncRank,-1.0918169617652893,0.6457697749137878,1.7375867366790771,-0.2729542404413224,0.1614424437284469,0.4343966841697693,-0.3057323098182678,0.5898038744926453,0.8955361843109131,0.8029442548751834,1.2531939506530765,0.4502496957778931,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2009,Basketball_coarse,rankCentrality,-1.241608917713165,0.6457697749137878,1.887378692626953,-0.3104022294282914,0.1614424437284469,0.4718446731567383,-0.6542652249336243,0.5898038744926453,1.2440690994262695,1.231433963775635,1.2531939506530765,0.0217599868774414,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2009,Basketball_coarse,serialRank,-1.379195511341095,0.6457697749137878,2.024965286254883,-0.3447988778352738,0.1614424437284469,0.5062413215637207,-0.3096631586551666,0.5898038744926453,0.8994670331478118,1.241933131217957,1.2531939506530765,0.0112608194351196,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2009,Basketball_coarse,DIGRAC,-0.1874285554885864,0.6457697749137878,0.8331983304023742,-0.0468571388721466,0.1614424437284469,0.2082995826005935,-0.20042264103889462,0.5898038744926453,0.7902265155315399,-15.980255126953127,1.2531939506530765,17.233449077606203,trials10train_r100test_r100AllTrue,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue
Basketball_temporal/2009,Basketball_coarse,ib,-0.5818252265453339,0.6457697749137878,1.2275950014591217,-0.5089264911413194,0.1614424437284469,0.6703689348697662,-0.3300941908359527,0.5898038744926453,0.919898065328598,-7.460369729995727,1.2531939506530765,8.713563680648804,trials10train_r100test_r100AllTrue,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue
Basketball_temporal/2010,Basketball_coarse,SpringRank,-0.13694876432418823,0.6507806181907654,0.7877293825149536,-0.034237191081047114,0.1626951545476913,0.1969323456287384,-0.13492465019226074,0.6041992902755737,0.7391239404678345,1.1001933097839358,1.1581235885620118,0.0579302787780761,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2010,Basketball_coarse,davidScore,-0.12380170822143555,0.6507806181907654,0.7745823264122009,-0.030950427055358914,0.1626951545476913,0.1936455816030502,-0.053027987480163574,0.6041992902755737,0.6572272777557373,1.1548743009567262,1.1581235885620118,0.0032492876052856,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2010,Basketball_coarse,SVD_NRS,-0.2552725076675414,0.6507806181907654,0.9060531258583068,-0.0638181269168854,0.1626951545476913,0.2265132814645767,-0.0696558952331543,0.6041992902755737,0.673855185508728,1.1520157337188721,1.1581235885620118,0.0061078548431396,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2010,Basketball_coarse,btl,-0.1985209465026856,0.6507806181907654,0.849301564693451,-0.0496302366256714,0.1626951545476913,0.2123253911733627,0.08167657554149632,0.6041992902755737,0.5225227147340774,0.5220058679580689,1.1581235885620118,0.6361177206039429,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2010,Basketball_coarse,PageRank,-0.2552725076675414,0.6507806181907654,0.9060531258583068,-0.0638181269168854,0.1626951545476913,0.2265132814645767,0.028626680374145508,0.6041992902755737,0.5755726099014282,1.1559571981430055,1.1581235885620118,0.0021663904190063,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2010,Basketball_coarse,syncRank,-0.8972883820533752,0.6507806181907654,1.5480690002441406,-0.2243220955133438,0.1626951545476913,0.3870172500610351,-0.30444014072418224,0.6041992902755737,0.908639430999756,0.7113987922668459,1.1581235885620118,0.446724796295166,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2010,Basketball_coarse,rankCentrality,-1.3804436326026917,0.6507806181907654,2.031224250793457,-0.34511090815067297,0.1626951545476913,0.5078060626983643,-0.7420405149459839,0.6041992902755737,1.3462398052215576,1.1371850252151492,1.1581235885620118,0.0209385633468627,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2010,Basketball_coarse,serialRank,-1.323473036289215,0.6507806181907654,1.9742536544799805,-0.3308682590723038,0.1626951545476913,0.4935634136199951,-0.3086913228034973,0.6041992902755737,0.912890613079071,1.1475466012954714,1.1581235885620118,0.0105769872665405,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2010,Basketball_coarse,DIGRAC,-0.3230457305908202,0.6507806181907654,0.9738263487815856,-0.0807614326477051,0.1626951545476913,0.2434565871953964,-0.19998872935771939,0.6041992902755737,0.8041880196332931,-16.775341010093687,1.1581235885620118,17.9334645986557,trials10train_r100test_r100AllTrue,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue
Basketball_temporal/2010,Basketball_coarse,ib,-0.6494658863544465,0.6507806181907654,1.3002465045452118,-0.4027608841657639,0.1626951545476913,0.5654560387134552,-0.33569812297821044,0.6041992902755737,0.9398974132537842,-7.956726813316344,1.1581235885620118,9.114850401878355,trials10train_r100test_r100AllTrue,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue
Basketball_temporal/2011,Basketball_coarse,SpringRank,-0.13318532705307007,0.6759156584739685,0.8091009855270386,-0.03329633176326749,0.1689789146184921,0.2022752463817596,-0.12384897470474243,0.6055998802185059,0.7294488549232483,1.088389277458191,1.148339080810547,0.0599498033523559,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2011,Basketball_coarse,davidScore,-0.10987788438796997,0.6759156584739685,0.7857935428619385,-0.027469471096992493,0.1689789146184921,0.1964483857154846,-0.05439567565917969,0.6055998802185059,0.6599955558776855,1.1451259851455688,1.148339080810547,0.003213095664978,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2011,Basketball_coarse,SVD_NRS,-0.19644838571548462,0.6759156584739685,0.8723640441894531,-0.0491120964288711,0.1689789146184921,0.2180910110473632,-0.07729166746139526,0.6055998802185059,0.6828915476799011,1.1425300121307373,1.148339080810547,0.0058090686798095,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2011,Basketball_coarse,btl,-0.17413983345031736,0.6759156584739685,0.8500554919242859,-0.04353495836257931,0.1689789146184921,0.2125138729810714,0.08223094940185549,0.6055998802185059,0.5233689308166504,0.4499598026275635,1.148339080810547,0.6983792781829834,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2011,Basketball_coarse,PageRank,-0.21753603219985962,0.6759156584739685,0.8934516906738281,-0.054384008049964905,0.1689789146184921,0.223362922668457,0.025874555110931396,0.6055998802185059,0.5797253251075745,1.1460079669952392,1.148339080810547,0.0023311138153076,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2011,Basketball_coarse,syncRank,-0.958934485912323,0.6759156584739685,1.6348501443862915,-0.23973362147808078,0.1689789146184921,0.4087125360965729,-0.29359036684036255,0.6055998802185059,0.8991902470588684,0.703144383430481,1.148339080810547,0.4451946973800659,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2011,Basketball_coarse,rankCentrality,-1.35294109582901,0.6759156584739685,2.0288567543029785,-0.3382352739572525,0.1689789146184921,0.5072141885757446,-0.7302601337432861,0.6055998802185059,1.335860013961792,1.1278349876403808,1.148339080810547,0.020504093170166,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2011,Basketball_coarse,serialRank,-1.28745836019516,0.6759156584739685,1.9633740186691284,-0.32186459004879,0.1689789146184921,0.4908435046672821,-0.29731944799423216,0.6055998802185059,0.902919328212738,1.1371943712234498,1.148339080810547,0.0111447095870971,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2011,Basketball_coarse,DIGRAC,-0.38064371943473807,0.6759156584739685,1.0565593779087066,-0.09516092985868449,0.1689789146184921,0.2641398444771766,-0.1899940609931946,0.6055998802185059,0.7955939412117005,-16.86915135383606,1.148339080810547,18.017490434646607,trials10train_r100test_r100AllTrue,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue
Basketball_temporal/2011,Basketball_coarse,ib,-0.5157602512836457,0.6759156584739685,1.1916759097576142,-0.49589899778366087,0.1689789146184921,0.664877912402153,-0.33049632906913773,0.6055998802185059,0.9360962092876436,-7.23213028907776,1.148339080810547,8.380469369888306,trials10train_r100test_r100AllTrue,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue
Basketball_temporal/2012,Basketball_coarse,SpringRank,-0.12881916761398315,0.6275805234909058,0.7563996911048889,-0.03220479190349579,0.1568951308727264,0.1890999227762222,-0.14160162210464478,0.5910798907279968,0.7326815128326416,1.0803112268447876,1.1406909227371216,0.0603796958923339,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2012,Basketball_coarse,davidScore,-0.13762730360031128,0.6275805234909058,0.765207827091217,-0.03440682590007779,0.1568951308727264,0.1913019567728042,-0.052299678325653076,0.5910798907279968,0.6433795690536499,1.137424421310425,1.1406909227371216,0.0032665014266967,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2012,Basketball_coarse,SVD_NRS,-0.22570878267288208,0.6275805234909058,0.8532893061637878,-0.05642719566822049,0.1568951308727264,0.2133223265409469,-0.0524364709854126,0.5910798907279968,0.6435163617134094,1.1348074913024904,1.1406909227371216,0.0058834314346313,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2012,Basketball_coarse,btl,-0.2556564748287201,0.6275805234909058,0.8832369983196259,-0.06391411870718,0.1568951308727264,0.2208092495799064,0.05216439664363859,0.5910798907279968,0.5389154940843582,0.8545781373977661,1.1406909227371216,0.2861127853393554,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2012,Basketball_coarse,PageRank,-0.20809245109558105,0.6275805234909058,0.8356729745864868,-0.05202311277389529,0.1568951308727264,0.2089182436466217,0.029260337352752686,0.5910798907279968,0.5618195533752441,1.138736391067505,1.1406909227371216,0.0019545316696166,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2012,Basketball_coarse,syncRank,-1.1791907548904423,0.6275805234909058,1.806771278381348,-0.2947976887226105,0.1568951308727264,0.4516928195953369,-0.3111402988433838,0.5910798907279968,0.9022201895713806,0.694484806060791,1.1406909227371216,0.4462061166763306,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2012,Basketball_coarse,rankCentrality,-1.3300303220748901,0.6275805234909058,1.957610845565796,-0.33250758051872253,0.1568951308727264,0.489402711391449,-0.8292719721794128,0.5910798907279968,1.4203518629074097,1.1184836626052856,1.1406909227371216,0.0222072601318359,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2012,Basketball_coarse,serialRank,-1.3465455770492551,0.6275805234909058,1.974126100540161,-0.33663639426231384,0.1568951308727264,0.4935315251350403,-0.314564037322998,0.5910798907279968,0.9056439280509948,1.12940571308136,1.1406909227371216,0.0112852096557617,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2012,Basketball_coarse,DIGRAC,-0.43516651153564445,0.6275805234909058,1.0627470350265502,-0.10879162788391109,0.1568951308727264,0.2656867587566375,-0.2095692551136017,0.5910798907279968,0.8006491458415985,-16.60377879142761,1.1406909227371216,17.744469714164733,trials10train_r100test_r100AllTrue,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue
Basketball_temporal/2012,Basketball_coarse,ib,-0.5703165364265443,0.6275805234909058,1.19789705991745,-0.5193669080734253,0.1568951308727264,0.6762620389461518,-0.34450835585594175,0.5910798907279968,0.9355882465839386,-6.949021673202514,1.1406909227371216,8.089712595939636,trials10train_r100test_r100AllTrue,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue
Basketball_temporal/2013,Basketball_coarse,SpringRank,-0.14227086305618286,0.658823549747467,0.8010944128036499,-0.03556771576404569,0.1647058874368667,0.2002736032009124,-0.12784814834594727,0.6142719984054565,0.7421201467514038,1.1215839147567748,1.1796931266784667,0.0581092119216919,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2013,Basketball_coarse,davidScore,-0.13898766040802002,0.658823549747467,0.7978112101554871,-0.034746915102005005,0.1647058874368667,0.1994528025388717,-0.05640053749084473,0.6142719984054565,0.6706725358963013,1.1764577388763426,1.1796931266784667,0.003235387802124,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2013,Basketball_coarse,SVD_NRS,-0.24404925107955933,0.658823549747467,0.9028728008270264,-0.06101231276988989,0.1647058874368667,0.2257182002067566,-0.08727765083312988,0.6142719984054565,0.7015496492385864,1.173869514465332,1.1796931266784667,0.0058236122131347,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2013,Basketball_coarse,btl,-0.29264019727706914,0.658823549747467,0.9514637470245362,-0.07316004931926728,0.1647058874368667,0.237865936756134,0.03600650131702421,0.6142719984054565,0.5782654970884323,1.0255165100097656,1.1796931266784667,0.1541766166687011,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2013,Basketball_coarse,PageRank,-0.2155950665473938,0.658823549747467,0.8744186162948608,-0.053898766636848505,0.1647058874368667,0.2186046540737152,0.025527536869049072,0.6142719984054565,0.5887444615364075,1.1778163194656373,1.1796931266784667,0.0018768072128295,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2013,Basketball_coarse,syncRank,-1.0549930930137634,0.658823549747467,1.7138166427612305,-0.2637482732534409,0.1647058874368667,0.4284541606903076,-0.2868008017539978,0.6142719984054565,0.9010728001594543,0.7294212102890014,1.1796931266784667,0.4502719163894653,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2013,Basketball_coarse,rankCentrality,-1.2957592606544495,0.658823549747467,1.9545828104019165,-0.3239398151636124,0.1647058874368667,0.4886457026004791,-0.7277932167053223,0.6142719984054565,1.3420652151107788,1.1590001344680787,1.1796931266784667,0.0206929922103881,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2013,Basketball_coarse,serialRank,-1.379261243343353,0.658823549747467,2.03808479309082,-0.34481531083583833,0.1647058874368667,0.509521198272705,-0.291270864009857,0.6142719984054565,0.9055428624153136,1.1682597637176513,1.1796931266784667,0.0114333629608154,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2013,Basketball_coarse,DIGRAC,-0.5514418399333954,0.658823549747467,1.2102653896808624,-0.1378604599833489,0.1647058874368667,0.3025663474202156,-0.19372083663940431,0.6142719984054565,0.8079928350448609,-16.72076141834259,1.1796931266784667,17.900454545021056,trials10train_r100test_r100AllTrue,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue
Basketball_temporal/2013,Basketball_coarse,ib,-0.6359999811649322,0.658823549747467,1.2948235309123992,-0.45452256739139557,0.1647058874368667,0.6192284548282623,-0.34360114932060226,0.6142719984054565,0.9578731477260588,-7.655623817443848,1.1796931266784667,8.835316944122315,trials10train_r100test_r100AllTrue,K20dropout50ratio_coe100margin_coe0withdistFiedler5sigma100alpha100hid32lr10useSpringRanktrials10train_r100test_r100AllTrue
Basketball_temporal/2014,Basketball_coarse,SpringRank,-0.1262584924697876,0.6780952215194702,0.8043537139892578,-0.0315646231174469,0.1695238053798675,0.2010884284973144,-0.1126089096069336,0.6072635650634766,0.7198724746704102,1.1670672416687011,1.2315530061721802,0.064485764503479,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2014,Basketball_coarse,davidScore,-0.1164625883102417,0.6780952215194702,0.7945578098297119,-0.029115647077560397,0.1695238053798675,0.1986394524574279,-0.05669885873794556,0.6072635650634766,0.6639624238014221,1.2283070802688598,1.2315530061721802,0.0032459259033203,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2014,Basketball_coarse,SVD_NRS,-0.18721091747283936,0.6780952215194702,0.8653061389923096,-0.046802729368209894,0.1695238053798675,0.2163265347480774,-0.06231135129928589,0.6072635650634766,0.6695749163627625,1.2254799127578737,1.2315530061721802,0.0060730934143066,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2014,Basketball_coarse,btl,-0.18993197679519658,0.6780952215194702,0.8680271983146668,-0.0474829941987992,0.1695238053798675,0.2170067995786667,0.09042951464653015,0.6072635650634766,0.5168340504169464,0.160219168663025,1.2315530061721802,1.0713338375091552,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2014,Basketball_coarse,PageRank,-0.23183673620224,0.6780952215194702,0.9099319577217102,-0.05795918405056,0.1695238053798675,0.2274829894304275,0.029829442501068115,0.6072635650634766,0.5774341225624084,1.2293928146362305,1.2315530061721802,0.0021601915359497,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2014,Basketball_coarse,syncRank,-1.0383673906326294,0.6780952215194702,1.7164626121520996,-0.2595918476581574,0.1695238053798675,0.4291156530380249,-0.287760853767395,0.6072635650634766,0.8950244188308716,0.7722479820251467,1.2315530061721802,0.4593050241470336,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
Basketball_temporal/2014,Basketball_coarse,rankCentrality,-1.2571429014205935,0.6780952215194702,1.9352381229400637,-0.3142857253551483,0.1695238053798675,0.4838095307350158,-0.8002749681472778,0.6072635650634766,1.4075385332107544,1.206274700164795,1.2315530061721802,0.0252783060073852,trials10train_r100test_r100AllTrue,trials10train_r100test_r100AllTrue
